taglen,crossmapped,No_CDS,rmsk_RNA,scRNA,precursor,snoRNA,rmsk_Other,srpRNA,rmsk_Unknown,Satellite,rmsk_Low_complexity,SINE,rmsk_DNA,mature,Unknown,p5_UTR,rmsk_Simple_repeat,Coding_Exon,snRNA,star,LINE,rRNA,Intron,p3_UTR,tRNA,LTR,stemloop,unannotated
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
