, 34019
ACSL5, 84
IGFBP4, 84
APOA5, 84
NOTCH2, 83
CGNL1, 83
TFR2, 83
ARHGEF12, 83
SPTAN1, 83
CD81, 83
ARRDC3, 82
VCAN, 82
MDR1, 82
ACTR2, 82
PHF3, 82
UGP2, 81
ADK, 81
CES2, 81
RPL28, 81
HAAO, 81
CALM3, 81
ADGRL2, 80
OAZ1, 80
MYCBP2, 80
SLCO1B3, 80
STAT3, 80
CCL16, 80
GNAS, 80
LAMP1, 80
F13B, 79
SLCO2B1, 79
HSD11B1, 79
SLC39A14, 79
NDUFS1, 79
CYP51A1, 79
ACSM4, 79
GCLC, 79
ECI2, 78
PIK3R1, 78
RPL3, 78
FDFT1, 78
FMO3, 78
ACOX1, 78
CD63, 78
PRKAR1A, 78
ACAD11, 78
SVEP1, 77
SF3B1, 77
SERPINA4, 77
SAMD9L, 77
BGN, 77
HGD, 77
UHMK1, 76
SMG1, 76
HIPK3, 76
SSR1, 76
AASS, 76
CI-MPR, 76
AKAP12, 76
SHMT1, 76
TRANK1, 75
RDX, 75
LGMN, 75
GLG1, 75
COPB1, 75
AKAP9, 75
GNMT, 74
CUL4A, 74
VPS13C, 74
FTCD, 74
ANXA6, 74
C8orf4, 73
GABARAP, 73
SETD2, 73
CYP2A13, 73
VCP, 72
AGT, 72
SLC25A6, 72
HSPG2, 71
EP300, 71
UBR5, 71
GBE1, 71
PCYOX1, 70
CLEC4F, 70
COBLL1, 70
CNOT1, 70
HSD17B14, 70
FUCA1, 70
SCAF11, 70
PTPRK, 70
CSF1R, 70
SEC23A, 70
TGFBR2, 70
RXRA, 69
MFAP4, 69
GPC3, 69
ABCD3, 69
ZNFX1, 69
DNAJC3, 69
INSIG2, 68
CYP27A1, 68
VPS13A, 68
MET, 68
COL6A1, 68
BZW1, 68
SLC2A2, 68
LIPC, 68
C1QC, 68
PEBP1, 67
UBR3, 67
PGAM4, 67
ADAM23, 67
IGF2, 67
USO1, 67
IDH1, 67
SPPL2A, 67
WWP1, 67
UGT2A3, 66
PNP, 66
MARCH6, 66
PKLR, 66
ACSS1, 66
KIAA0368, 66
SPARC, 66
GLS2, 66
WNK1, 66
DDX17, 66
RPN1, 66
DIAPH1, 65
SLC16A7, 65
MYH14, 65
TOP2B, 65
SCPEP1, 65
SEC31A, 65
NCKAP1, 65
MDN1, 64
IQGAP1, 64
HGFAC, 64
PCNX1, 64
HNF4A, 64
PLD3, 64
RPS18, 64
SHMT2, 64
EIF5B, 64
PRRC2C, 64
IPO7, 64
BPI, 64
RPL13A, 63
PBLD, 63
COL14A1, 63
NF1, 63
GNS, 63
STT3B, 63
TPST1, 62
NRP1, 62
ERBIN, 62
H6PD, 62
SARDH, 61
PRDX3, 61
XDH, 61
PDCD4, 61
CCT4, 61
RPL15, 61
STT3A, 61
CCT5, 61
GGH, 60
NSD1, 60
ALDH8A1, 60
CHD4, 60
LEAP2, 60
GRN, 60
AKR1E2, 60
CAND1, 60
PTPRF, 60
ACSM3, 60
ACSS3, 60
ARHGAP35, 60
CERS2, 60
LIFR, 60
ND4L, 60
ATP11C, 60
NUMA1, 59
ACSS2, 59
MCFD2, 59
MUT, 59
RPL18, 59
YME1L1, 59
ECHS1, 59
ABLIM3, 59
PCSK6, 59
PARP14, 59
ATF4, 59
AKAP13, 59
GANAB, 59
ERAP1, 59
LTBP4, 59
MTDH, 58
ALCAM, 58
VWA8, 58
LGALS8, 58
PLXND1, 58
ACADSB, 58
C1QA, 58
KIAA1109, 58
QKI, 58
CMBL, 58
RPL19, 58
FNDC3A, 58
RRBP1, 58
HIF1A, 58
SARAF, 58
TAGLN2, 57
PC, 57
PARK7, 57
ARHGAP5, 57
SEL1L, 57
CAPRIN1, 57
GCN1, 57
IL1R1, 57
ACTR3, 57
INS, 57
CD5L, 57
FBN1, 56
NDUFS2, 56
NBR1, 56
WDR1, 56
ECE1, 56
CALD1, 56
CTSA, 56
SQSTM1, 56
ACAT1, 55
CEP350, 55
SLC16A10, 55
FCGRT, 55
CDH2, 55
REEP6, 55
MYO1C, 55
LAMC1, 55
RPS3, 55
PROC, 55
PNPLA8, 55
RPL35A, 55
USP47, 55
LRP10, 54
RPS11, 54
MON2, 54
C1RL, 54
AFDN, 54
NHLRC2, 54
DDB1, 54
KIAA1429, 54
HAMP, 54
SORD, 54
ASH1L, 54
FAM120A, 54
UPF1, 54
TM9SF3, 54
KMT2C, 53
SERBP1, 53
FBXW2, 53
DDOST, 53
CPN2, 53
G6PC, 53
BIRC6, 53
PRRC2A, 53
LDLR, 53
COPB2, 53
PLS3, 53
CYFIP1, 53
PDXDC1, 53
MMP14, 53
LMAN2, 53
FNDC3B, 52
LCP1, 52
CDC42BPB, 52
TXNDC5, 52
CTNNA1, 52
SOD2, 52
PRODH2, 52
VNN1, 52
CPD, 52
EIF1, 52
ACOX3, 52
SMARCA5, 52
C1QB, 52
SC5D, 52
AP2M1, 52
UGGT1, 52
MST1, 52
NADK, 52
LARP1, 51
SAT1, 51
MXRA5, 51
INSIG1, 51
EIF4H, 51
SLC41A2, 51
AP1B1, 51
SORL1, 51
VPS35, 51
KIDINS220, 51
WDFY3, 51
HPN, 51
CREG1, 51
DOCK1, 51
IPO5, 51
PSMD2, 51
RPS17, 51
GPT, 51
ATP2A2, 50
PDHA1, 50
KDR, 50
UBXN4, 50
SQLE, 50
DSG2, 50
DPP4, 50
ACSM5, 50
TKT, 50
HADH, 50
RNF19A, 50
MYO9B, 50
CLPX, 50
HNRNPF, 50
SDC1, 50
NOTCH1, 49
HNRNPA2B1, 49
POLR2A, 49
Nox2, 49
ATG2B, 49
HSD3B7, 49
FAM213A, 49
IREB2, 49
DCTN1, 49
SLIT3, 49
STAG2, 49
PDCD6IP, 49
APOC2, 49
HFE2, 48
ITPR2, 48
TPR, 48
SKP1, 48
ZZZ3, 48
FBP1, 48
PDE3B, 48
CYP2B6, 48
ARCN1, 48
PDE4DIP, 48
MCL1, 47
LRBA, 47
PLXNB2, 47
NBEAL1, 47
GHITM, 47
RPS21, 47
KLKB1, 47
PJA2, 47
TJP1, 47
ATP5F1, 47
ATRN, 47
MED13L, 47
TM7SF2, 47
ACACB, 47
AP2B1, 47
C11orf54, 47
USP24, 47
VCAM1, 46
IL13RA1, 46
TEX2, 46
AKAP1, 46
MPDZ, 46
CTR9, 46
CNNM2, 46
SLC44A1, 46
SDF4, 46
SEC61A1, 46
CNBP, 46
GNAI2, 46
FLNB, 46
FKBP4, 46
NNMT, 46
SERINC3, 46
XPO6, 46
MYH10, 46
S100A6, 46
RPL7A, 45
ELOVL5, 45
TRIP11, 45
GJB1, 45
FAH, 45
PGD, 45
PRDX4, 45
HHIP, 45
PRKDC, 45
ASCC3, 45
MED13, 45
ANO6, 45
DBI, 45
APMAP, 45
LGALS3BP, 45
IGF1, 45
ATP11B, 45
WLS, 45
PEX5, 45
SEC16A, 45
PSMD1, 45
SUPT6H, 45
HIPK2, 45
ROCK1, 44
LMBRD1, 44
PTPRG, 44
AARS, 44
RPS27, 44
TRIM25, 44
ARID1A, 44
EIF3B, 44
SLC16A1, 44
PLBD2, 44
ZFP36L1, 44
WDFY4, 44
MTSS1, 44
ECH1, 44
TRRAP, 44
RAPGEF2, 44
KLHL24, 44
BAZ1B, 44
TGOLN2, 44
SNX19, 43
LPIN2, 43
EIF4A1, 43
PECAM1, 43
PTGR1, 43
YTHDF3, 43
ACOT12, 43
CALU, 43
NCOR1, 43
EIF4EBP3, 43
H3F3A, 43
ABCC2, 43
ETNK2, 43
ECHDC3, 43
OS9, 43
TPI1, 43
RPS14, 43
KTN1, 43
EDEM1, 43
INSR, 43
TKFC, 42
GOT2, 42
TPP1, 42
ST5, 42
KMT2D, 42
SLK, 42
XPO1, 42
RBL2, 42
VPS13B, 42
FNIP2, 42
ZFHX3, 42
ATP8B1, 42
HMGCL, 42
KIF13B, 42
ETFA, 42
SCARB2, 41
HEXB, 41
RIF1, 41
WASHC5, 41
MEGF6, 41
EGFR, 41
PPP1CA, 41
CROT, 41
RAD21, 41
COX4I1, 41
AOC3, 41
MASP1, 41
ERLIN1, 41
PTEN, 41
PGRMC1, 41
MSR1, 41
SPP2, 41
LGALS2, 41
ERO1B, 41
KHK, 41
MGLL, 41
ADGRL1, 41
TSPAN12, 41
HNRNPUL1, 40
HTT, 40
GHR, 40
RB1CC1, 40
HAGH, 40
PECR, 40
TRIM28, 40
VDAC1, 40
PRKCA, 40
JMJD1C, 40
OSGEPL1, 40
GSTM4, 40
FBXO21, 40
SRPRA, 40
ZMPSTE24, 40
LRP6, 40
DLD, 40
PERP, 40
TUBB, 40
KDM5B, 40
BCKDHB, 39
UHRF1BP1L, 39
TMEM30A, 39
IDH2, 39
HSPA4, 39
SLC6A6, 39
ZEB2, 39
TXNDC11, 39
ICAM1, 39
SPEN, 39
NIPBL, 39
PPM1B, 39
LGR4, 39
ZC3H13, 39
ANKRD11, 39
BNIP3, 39
BBOX1, 39
PRPF40A, 39
EIF5, 39
SLC17A2, 39
AADAC, 39
ANKRD17, 39
SYNCRIP, 39
PLEKHM2, 39
FURIN, 39
PCM1, 39
MOXD1, 39
MTUS1, 39
CYLD, 38
IFNGR1, 38
IVNS1ABP, 38
FXR1, 38
FDPS, 38
NARS, 38
GDI1, 38
CLINT1, 38
ADAR, 38
LYZ, 38
SREBF2, 38
RCL1, 38
VSIG4, 38
GOLIM4, 38
IL1RAP, 38
DLC1, 38
MSH6, 38
CYP2J2, 38
PPP4R3B, 38
SLC38A2, 38
RPL7, 38
PIEZO1, 37
RBBP4, 37
GPAM, 37
KARS, 37
NABP2, 37
ARF4, 37
EIF3E, 37
CPSF2, 37
KANK1, 37
KMT2A, 37
BDH1, 37
NOL10, 37
CCDC47, 37
PUM1, 37
ITGA1, 37
FLII, 37
CCT8, 37
DMXL1, 37
ACSF2, 37
SEC24A, 37
SIPA1L1, 37
TCEA3, 37
ERBB3, 37
ITGA9, 37
SDC4, 37
ANKRD12, 37
PDGFRA, 37
GNB1, 37
SEC24C, 37
G3BP1, 37
NAP1L1, 37
WAPL, 37
ERBB2, 37
UQCRFS1, 36
UQCRC1, 36
PRRC2B, 36
SDHB, 36
OGT, 36
RAB11A, 36
TM9SF2, 36
MAN1C1, 36
BCHE, 36
WIPI2, 36
SF3B3, 36
BTD, 36
LAMA2, 36
PPFIBP1, 36
EID1, 36
PSMA7, 36
MYO9A, 36
RAF1, 36
SLC30A1, 36
YTHDC1, 36
CHD9, 36
LMO7, 36
FBLN5, 36
SLC30A5, 36
RPS15A, 36
UACA, 36
DNAJC13, 36
RNF130, 36
NFE2L2, 36
HAO1, 36
ATRX, 36
THRAP3, 36
SORBS2, 36
CTSF, 35
SCCPDH, 35
NUP98, 35
ZC3HAV1, 35
ATL3, 35
SLC25A41, 35
ANO1, 35
DOCK4, 35
OAT, 35
OSBP, 35
AGXT2, 35
ZFYVE9, 35
MARC1, 35
PIK3C2A, 35
RAPH1, 35
TMEM150A, 35
RUFY3, 35
COPG1, 35
IRF3, 35
ABHD5, 35
IGFBP7, 35
UGT2A1, 35
GSN, 35
HNRNPM, 35
MAPK14, 35
SELENBP1, 34
DNASE1L3, 34
SMARCA2, 34
EIF5A, 34
PDIA5, 34
HNRNPD, 34
COG2, 34
EIF3F, 34
SLC33A1, 34
TYSND1, 34
SEC23IP, 34
FAU, 34
PCBP1, 34
CLIC4, 34
ADIPOR1, 34
CLPTM1, 34
CUL3, 34
CREBBP, 34
RPL35, 34
CCDC88A, 34
Rpl36a, 34
TNS1, 34
ARFGEF2, 34
MIB1, 34
KIAA1217, 34
HYOU1, 34
RNF103, 34
MMP2, 34
CYB561, 34
SEC14L2, 34
SORT1, 33
DENND4A, 33
KCTD3, 33
FEM1C, 33
CD47, 33
PANK3, 33
CDADC1, 33
FRYL, 33
VDAC2, 33
TTC39C, 33
GOLPH3, 33
AIFM1, 33
HYKK, 33
SND1, 33
ZFYVE16, 33
IARS2, 33
RARRES2, 33
TDP2, 33
PEG3, 33
ERCC4, 33
SLC22A1, 33
FGL2, 33
PRELID1, 33
DTX3L, 33
ATP6V0A2, 33
CXCL12, 33
SRGN, 33
SH3D19, 33
JUP, 33
ZBTB38, 33
ANXA5, 33
SSFA2, 33
DDX1, 33
NCOA2, 33
CRIM1, 33
PPP1CB, 33
UBE4A, 33
ETFB, 33
USP7, 33
LRPAP1, 33
MAPK6, 33
YBX3, 33
RAB1A, 33
WFS1, 33
SVIL, 32
TTC3, 32
PTPRC, 32
MCCC2, 32
PAPOLA, 32
SLC25A18, 32
COL4A3BP, 32
CCPG1, 32
CAPZA2, 32
CHPT1, 32
MAP3K1, 32
ATP2B1, 32
SMAD2, 32
HNRNPR, 32
MSN, 32
GOLGA5, 32
BMPR2, 32
FLT4, 32
AFF1, 32
NEK4, 32
EXT1, 32
CHDH, 32
CPEB4, 32
ENTPD5, 32
DHX9, 32
EIF3G, 32
STAU1, 32
SPG11, 32
LAP3, 32
ACO2, 32
SF1, 32
ACAT2, 32
HNMT, 32
ATP6AP2, 32
UCP2, 32
ATF7IP, 32
C4BPB, 32
SRP68, 32
THBS2, 32
ATIC, 32
HGSNAT, 32
STARD13, 32
KEAP1, 32
BMP2K, 31
ATP7B, 31
DLA-DQB1, 31
MED12, 31
RIPK1, 31
SERPINA6, 31
ZNF148, 31
LAMB1, 31
RTN4, 31
ITCH, 31
IMMT, 31
MYO18A, 31
SEC24D, 31
UBE3A, 31
EHD3, 31
LCAT, 31
CYP1A2, 31
TBC1D9B, 31
WDR81, 31
CHD2, 31
PDK4, 31
GRHPR, 31
SLC46A3, 31
ADAMTSL2, 31
TPP2, 31
CLSTN1, 31
PHKA2, 31
HERC6, 31
WBP2, 31
FADS2, 31
TMED7-TICAM2, 31
FARP1, 31
TBC1D9, 31
ADGRA3, 31
AKR1A1, 30
UTP3, 30
METTL7B, 30
ENG, 30
NFE2L1, 30
RAB5C, 30
NFIC, 30
KLHDC2, 30
ABCD4, 30
GPI, 30
LAPTM5, 30
PTPRM, 30
MGEA5, 30
RGL1, 30
SETX, 30
PPP2CB, 30
ASPH, 30
COLEC11, 30
ASNSD1, 30
DNAJA2, 30
CYB5R3, 30
ESD, 30
GBA3, 30
UGCG, 30
TMEM131, 30
COLGALT1, 30
PCYT2, 30
NPEPPS, 30
MOB1A, 30
FOXRED1, 30
COL5A2, 30
PLCE1, 30
STOM, 30
SLC15A1, 30
PTPRJ, 30
KAT6A, 30
RETREG1, 30
SLC39A4, 30
GYS2, 30
DEPDC7, 30
SNX5, 30
CTSH, 30
EMILIN1, 30
OSMR, 30
SLC15A4, 29
ZYG11B, 29
ACOT13, 29
NDUFB11, 29
RAC1, 29
ITGAX, 29
COL4A2, 29
TNRC18, 29
NEK6, 29
RPL23, 29
TGM2, 29
MGA, 29
TMEM245, 29
DDX39B, 29
RIC1, 29
ATP6V0B, 29
ADGRE5, 29
EXOC4, 29
TSN, 29
NEU1, 29
SEPT2, 29
PUF60, 29
ZNF638, 29
PPA1, 29
FKBP8, 29
SEPT7, 29
PDZD8, 29
QDPR, 29
ATP11A, 29
RPS16, 29
MTOR, 29
ITGAL, 29
ETS2, 29
MRPL39, 29
NR3C1, 29
UBA1, 29
PSMD11, 29
SLC19A2, 29
PCMTD1, 29
KANSL1L, 29
DZIP1, 29
YARS, 29
SIK2, 29
ALAD, 29
ATP6V1B2, 29
AFG3L2, 29
N4BP2, 28
WBP1L, 28
PTPN3, 28
NDFIP1, 28
ST13, 28
NME1, 28
RABGGTB, 28
ALG12, 28
C8G, 28
TCF20, 28
ANKLE2, 28
RPL14, 28
RAPGEF1, 28
CGN, 28
ANXA7, 28
HACD3, 28
BCLAF1, 28
IKBKAP, 28
GMPS, 28
PAM, 28
FAAH, 28
PSMD6, 28
SENP6, 28
ADAM9, 28
REV3L, 28
cox5b, 28
RABGAP1, 28
HGF, 28
HBP1, 28
ERC1, 28
TNKS1BP1, 28
MAP4, 28
STRAP, 28
GTF2I, 28
ITSN2, 28
PFN1, 28
EBPL, 28
DHX15, 28
ASMTL, 28
BCR, 28
IVD, 28
TMPRSS6, 28
ACTN1, 28
AFF4, 28
TNKS2, 28
UOX, 28
TPM3, 28
WDR11, 28
MTMR4, 28
CHD8, 28
ADGRF5, 28
SURF4, 28
HMOX2, 28
UPF2, 28
FUCA2, 28
SF3B2, 27
ODC1, 27
RAD23B, 27
DUSP6, 27
HOMER1, 27
UBR2, 27
SFRP1, 27
GBF1, 27
PTPN11, 27
CRAT, 27
TUFM, 27
LPGAT1, 27
RTN3, 27
SLC37A4, 27
BACH1, 27
SERPINB1, 27
NRIP1, 27
ARMCX3, 27
AP3B1, 27
DAG1, 27
TSKU, 27
TDRD7, 27
VDAC3, 27
TXNL1, 27
MMP19, 27
NIPSNAP1, 27
ADD1, 27
TBL1Y, 27
SNAP23, 27
NDUFV2, 27
METTL7A, 27
FADS1, 27
EPT1, 27
PLA1A, 27
MOSPD2, 27
SPR, 27
EFR3A, 27
SLC27A6, 27
AP2A2, 27
RAN, 27
SLC10A1, 27
VCPIP1, 27
DYSF, 27
IARS, 27
DCTN2, 27
FIBP, 27
RPS10, 27
SLC6A1, 27
PBRM1, 27
MCM3AP, 27
ARSA, 27
GNPTAB, 27
KPNA1, 27
FKBP15, 27
TCN2, 27
PSMC6, 27
ANTXR2, 27
TCP1, 27
ARHGAP29, 27
INTS6, 27
GSPT1, 27
TRIM4, 27
AHCTF1, 27
EIF4G3, 27
PUM2, 26
CHCHD2, 26
INPP4A, 26
SUCLG1, 26
UBA52, 26
ARPC5, 26
TAB2, 26
PPM1H, 26
EIF3K, 26
RNF139, 26
GORASP2, 26
AP1G1, 26
RBM39, 26
ARPC1B, 26
PREX1, 26
ATG2A, 26
ITGA5, 26
BPTF, 26
EIF3I, 26
HERPUD1, 26
UBE3B, 26
CD164, 26
TGFBR3, 26
