, 7633
SMG1, 25
FBXL5, 25
ETNK1, 25
KIF13B, 25
NUMA1, 25
BGN, 25
WAPL, 25
PCK1, 25
VPS13C, 25
SERBP1, 25
SUCLG2, 25
KDM5B, 25
OTC, 25
RPL5, 25
WLS, 25
HABP2, 25
SEPT2, 24
ECE1, 24
CLPX, 24
MET, 24
ACSS1, 24
JAK1, 24
GNS, 24
CNBP, 24
SCAF11, 24
SPARC, 24
EDEM1, 24
ABCA8, 24
GPLD1, 24
ELOVL6, 24
BRWD1, 24
VDAC2, 24
KIAA0368, 24
TRIM28, 23
SARDH, 23
SLC6A11, 23
TBL1Y, 23
CD63, 23
TNS1, 23
LAMC1, 23
COL5A2, 23
SLC25A41, 23
EPAS1, 23
PLK2, 23
BIRC6, 23
DOCK1, 23
MYO5B, 23
LRP5, 23
A1CF, 23
DDOST, 23
FGL1, 23
LRP6, 23
PCSK6, 23
ABCA9, 23
NCKAP1, 23
AP1B1, 23
PHB2, 23
PTPRS, 23
CYP7B1, 23
ATP2A2, 23
SHMT1, 23
SMARCA5, 22
MYH14, 22
COX4I1, 22
IDH2, 22
AKAP12, 22
PGAM4, 22
STT3B, 22
TMEM30A, 22
TKT, 22
UROC1, 22
LONP2, 22
IDH1, 22
ACO2, 22
CUL3, 22
ASCC3, 22
TUBB, 22
TMBIM6, 22
CTNNA1, 22
HMGCS2, 22
ITPR2, 22
ERBB2, 22
BSG, 22
PPM1B, 22
ICAM1, 22
WNK1, 21
SVIL, 21
PDXDC1, 21
H6PD, 21
DIAPH1, 21
ADAMTSL2, 21
ECI2, 21
C1QC, 21
IGFBP7, 21
NSD3, 21
ALDH1A1, 21
PDGFRB, 21
PIGK, 21
TNFSF10, 21
G6PC, 21
ANXA6, 21
VCAN, 21
VARS, 21
PRKAR1A, 21
KMT2C, 21
IFI44, 21
SDHA, 21
NBEAL1, 21
ASPN, 21
ITGB1, 21
HHIP, 21
HNRNPD, 21
PTPRC, 21
VPS35, 21
CD81, 21
RPS10, 21
WDFY4, 20
BCKDHB, 20
FRY, 20
SMC3, 20
TXNDC5, 20
EPHX2, 20
FTCD, 20
SETX, 20
EIF4G2, 20
HSD11B1, 20
NRP1, 20
CNN3, 20
IARS2, 20
RPL18, 20
TM4SF1, 20
C1QB, 20
DDX5, 20
TAGLN2, 20
LAMP1, 20
GRN, 20
YTHDF3, 20
WDR1, 20
SAR1B, 20
INSIG1, 20
DCN, 20
LRBA, 19
BCHE, 19
PIEZO1, 19
ACTA1, 19
ATRX, 19
KCTD3, 19
PLOD3, 19
MED13L, 19
VAT1, 19
GPX3, 19
CYP2J2, 19
MAPK6, 19
TPST1, 19
DDX1, 19
CPD, 19
PRRC2C, 19
EMILIN1, 19
PGM1, 19
SEC61A1, 19
AQP9, 19
UBE4B, 19
ATP2B1, 19
NUCB2, 19
SPG20, 19
PRDX6, 19
GLUL, 19
LECT2, 19
HSDL2, 19
CPED1, 19
SNAP23, 19
SUCLG1, 19
POLR2A, 19
EIF5, 19
EIF4H, 19
RIC1, 19
SCCPDH, 19
CTTN, 19
HINT1, 19
WDFY3, 18
ATP6V0D1, 18
CALM3, 18
RSRC2, 18
GPT, 18
ACSL5, 18
DHTKD1, 18
GMPS, 18
LRRC8B, 18
PROX1, 18
IGFBP4, 18
ALCAM, 18
ZMPSTE24, 18
AGT, 18
CCT4, 18
ERO1B, 18
RPL3, 18
ACTA2, 18
ST6GAL1, 18
ARHGAP35, 18
CD36, 18
STT3A, 18
ABCD3, 18
CDC37, 18
SREBF2, 18
COPB1, 18
WBP1L, 18
LYST, 18
AKT2, 18
DDX17, 18
PDE3B, 18
ASH1L, 18
IPO7, 18
RASA1, 18
PRPF40A, 18
MED13, 18
CDC42BPA, 18
ATP11A, 18
CAND1, 18
RHBG, 18
LIFR, 18
RTN4, 18
