, 2369321
DHRS7B, 23
TBXAS1, 23
MAN1C1, 23
ARHGAP10, 23
HERC3, 23
GMDS, 23
CRIM1, 23
ABCA1, 23
HIPK2, 23
ASPH, 23
AFF1, 23
ATRX, 23
TMEM104, 23
AP3B1, 23
RIN3, 23
AIG1, 23
DAPK1, 22
SEC16A, 22
PIK3R1, 22
KCNMA1, 22
PRKAG2, 22
MYO1D, 22
CARMIL1, 22
MAPK1, 22
PLEKHM3, 22
PDE3B, 22
TMEM135, 22
PCDH7, 22
RASAL2, 22
MLLT10, 22
OTOP1, 22
SH3GL1, 22
PCDHGC5, 22
PPP1R12B, 22
ACSL3, 21
LRRFIP2, 21
MGLL, 21
TXNDC11, 21
CTNNA1, 21
DPYS, 21
TAS1R2, 21
CDK6, 21
PRKCH, 21
TMEM117, 21
GBE1, 21
CAMKMT, 21
FGFR2, 21
ZEB2, 21
UST, 21
AP3B2, 21
POC1B, 21
PLXNA4, 21
PTPRK, 21
ALDH1A1, 21
TBC1D5, 21
SPPL3, 21
ANTXR2, 21
GALNT13, 21
TMCC1, 21
GSE1, 21
ATP9B, 21
INPP5D, 21
timp3, 21
KIAA1328, 21
MAP3K1, 21
PLXDC2, 21
ETS1, 21
KDM6A, 21
ACSL1, 21
RYR2, 21
CDC42BPB, 21
COTL1, 21
BUB1, 21
ACSL4, 21
KSR1, 21
PITPNC1, 21
TNRC6A, 21
ACBD6, 21
MYLK, 20
APBB2, 20
RUFY3, 20
LRMDA, 20
DIP2B, 20
FAM53B, 20
FBLN5, 20
CLK4, 20
ADCY5, 20
PPP2R5C, 20
CYP3A26, 20
SCFD2, 20
FAM189A1, 20
ATP6V0E2, 20
CLYBL, 20
CCDC88C, 20
PHKB, 20
TMEM232, 20
FGGY, 20
G3BP1, 20
EPS15, 20
ZDHHC18, 19
ASH1L, 19
SLCO3A1, 19
RIN2, 19
FARS2, 19
HELZ, 19
MESDC2, 19
MED27, 19
SH3RF1, 19
HERC2, 19
STIM1, 19
MLXIP, 19
NEDD4L, 19
GRK3, 19
KANSL1, 19
HABP2, 19
MAPK14, 19
IQGAP1, 19
TPM1, 19
DYRK1A, 19
CABLES1, 19
HHIP, 19
DISC1, 19
MAP2K5, 19
OSBPL1A, 19
DOCK8, 19
RASA1, 19
MAN1A1, 19
DDX5, 19
SASH1, 19
BRD4, 19
CLEC16A, 19
PTPRE, 19
PARN, 19
NRP1, 19
CCDC34, 19
RSU1, 19
FSD1L, 19
MEF2A, 19
ITPR2, 19
SUSD6, 19
BRWD1, 19
SMAP1, 18
TRIM37, 18
RNGTT, 18
DTNBP1, 18
FER, 18
DYM, 18
MAGI2, 18
SLC25A25, 18
VAC14, 18
TP53, 18
SPG11, 18
ACSS3, 18
SORL1, 18
PID1, 18
CD99, 18
TENM4, 18
ARVCF, 18
AOAH, 18
HNRNPM, 18
NR3C1, 18
PRKG1, 18
CSPP1, 18
TBL1Y, 18
GRB10, 18
ARID5B, 18
GPCPD1, 18
RBM39, 18
PXK, 18
DLC1, 18
WDR27, 18
NCKIPSD, 18
DAB2IP, 18
THSD7A, 18
GTDC1, 18
RNF216, 18
SLC4A4, 18
USP7, 18
SEPT9, 18
PHF20, 18
VAV3, 18
C7, 18
STK3, 18
EXOC6, 18
AHCYL2, 18
DNM2, 18
CAPZB, 18
GRB2, 18
NDUFV3, 18
NAV2, 18
TMEM164, 18
ANKS1A, 18
BCL11B, 17
STX18, 17
TLK2, 17
PTCRA, 17
BNC2, 17
ATP8B4, 17
CDC42BPA, 17
OSBPL11, 17
WDFY2, 17
SGK1, 17
MTMR1, 17
ACACA, 17
SLCO2B1, 17
XDH, 17
DYNC1LI1, 17
SRGAP2, 17
ANKRD17, 17
COL4A3BP, 17
CD2AP, 17
RARB, 17
CDC14A, 17
MAPKAP1, 17
LNPEP, 17
ITCH, 17
GNAL, 17
ACAP2, 17
TRIP12, 17
UBE2H, 17
UGCG, 17
WDFY3, 17
PHF21A, 17
VPS8, 17
FEM1C, 17
PDE3A, 17
PITPNB, 17
RBM33, 17
FAM120A, 17
FOXO1, 17
KMT2C, 17
SUCLG2, 16
MCTP2, 16
PAPD4, 16
EML4, 16
FNIP1, 16
SYNE3, 16
CYP2B6, 16
SCAPER, 16
AMBRA1, 16
TYRO3, 16
TMEM131, 16
EEPD1, 16
ZNF398, 16
MSRA, 16
ATP2A2, 16
KIF13B, 16
ANKRD10, 16
TNS1, 16
HNRNPD, 16
ARHGAP35, 16
PRKDC, 16
ITGA1, 16
ROCK1, 16
PRKAR2B, 16
SPRED1, 16
TAT, 16
APBB1IP, 16
ATG10, 16
UNC5C, 16
GSK3B, 16
MYO1E, 16
GNPTAB, 16
TNRC18, 16
MED13, 16
TLK1, 16
TLE4, 16
ARHGAP32, 16
CCDC91, 16
ADAMTS6, 16
STOX2, 16
BMPR2, 16
NF1, 16
ELP4, 16
FRMD3, 16
DPYSL2, 16
TBC1D1, 16
ABCA9, 16
DOCK5, 16
MAP3K5, 16
ARHGAP42, 16
RCAN1, 16
TIMD4, 16
RTN4, 16
ATG7, 16
FOXK1, 16
AGFG1, 16
IPO7, 16
HDAC4, 16
FIGN, 16
DCAF5, 15
THEMIS, 15
FNBP1, 15
VRK2, 15
GBA3, 15
PSD3, 15
CCNL1, 15
NNT, 15
TBC1D8, 15
RNLS, 15
GLG1, 15
PIAS1, 15
ABCC5, 15
PER1, 15
PKHD1, 15
ATE1, 15
SLC10A7, 15
MMP14, 15
KLF7, 15
FNIP2, 15
MKL2, 15
BTRC, 15
COL6A3, 15
PHACTR2, 15
PCYT2, 15
WDR33, 15
ITK, 15
DLG1, 15
