miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped
cfa-mir-195	1166	914.564319	N
cfa-mir-196a-1	1	0.784360	N
cfa-mir-196a-2	0	0.000000	N
cfa-mir-196b	1	0.784360	N
cfa-mir-197	290	227.464539	N
cfa-mir-199-1	12361	9695.479887	N
cfa-mir-199-2	12407	9731.560469	N
cfa-mir-199-3	9174	7195.723039	N
cfa-mir-19a	16	12.549768	N
cfa-mir-19b-1	82	64.317559	N
cfa-mir-19b-2	62	48.630350	N
cfa-mir-200a	1289	1011.040658	N
cfa-mir-200b	1600	1254.976767	N
cfa-mir-200c	78	61.180117	N
cfa-mir-202	0	0.000000	N
cfa-mir-203	440	345.118611	N
cfa-mir-204	353	276.879249	N
cfa-mir-205	1	0.784360	N
cfa-mir-206	5	3.921802	N
cfa-mir-207	0	0.000000	N
cfa-mir-208a	0	0.000000	N
cfa-mir-208b	0	0.000000	N
cfa-mir-20a	1001	785.144840	N
cfa-mir-20b	13	10.196686	N
cfa-mir-21	64941	50937.153901	N
cfa-mir-210	29	22.746454	N
cfa-mir-211	0	0.000000	N
cfa-mir-2114	0	0.000000	N
cfa-mir-212	5	3.921802	N
cfa-mir-214	1014	795.341526	N
cfa-mir-215	18	14.118489	N
cfa-mir-216a	1	0.784360	N
cfa-mir-216b	1	0.784360	N
cfa-mir-217	0	0.000000	N
cfa-mir-218-1	155	121.575874	N
cfa-mir-218-2	156	122.360235	N
cfa-mir-219-1	6	4.706163	N
cfa-mir-219-2	0	0.000000	N
cfa-mir-22	7109	5576.018649	N
cfa-mir-221	5017	3935.136526	N
cfa-mir-222	4451	3491.188494	N
cfa-mir-223	139	109.026107	N
cfa-mir-224	130	101.966862	N
cfa-mir-2387	18	14.118489	N
cfa-mir-23a	2755	2160.913121	N
cfa-mir-23b	1396	1094.967229	N
cfa-mir-24-1	1697	1331.059734	N
cfa-mir-24-2	1791	1404.789619	N
cfa-mir-2483	22	17.255931	N
cfa-mir-25	2452	1923.251896	N
cfa-mir-26a-1	30209	23694.745726	N
cfa-mir-26a-2	30102	23610.819155	N
cfa-mir-26b	23133	18144.610973	N
cfa-mir-27a	2098	1645.588286	N
cfa-mir-27b	17861	14009.462525	N
cfa-mir-28	2751	2157.775679	N
cfa-mir-299	6	4.706163	N
cfa-mir-29a	9763	7657.711362	N
cfa-mir-29b-1	467	366.296344	N
cfa-mir-29b-2	455	356.884018	N
cfa-mir-29c-1	99	77.651687	N
cfa-mir-29c-2	126	98.829420	N
cfa-mir-300	5	3.921802	N
cfa-mir-301a	4	3.137442	N
cfa-mir-301b	3	2.353081	N
cfa-mir-302a	0	0.000000	N
cfa-mir-302b	0	0.000000	N
cfa-mir-302c	0	0.000000	N
cfa-mir-302d	0	0.000000	N
cfa-mir-30a	13657	10712.011069	N
cfa-mir-30b	3849	3019.003486	N
cfa-mir-30c-1	6112	4794.011251	N
cfa-mir-30c-2	6271	4918.724567	N
cfa-mir-30d	25675	20138.455312	N
cfa-mir-30e	4005	3141.363721	N
cfa-mir-31	163	127.850758	N
