, 3190400
PBX1, 33
BCKDHB, 33
C4BPA, 33
STARD13, 33
TDO2, 33
PHIP, 33
USP34, 33
SLCO2B1, 33
ACO1, 33
NR5A2, 33
PCCA, 33
TMTC2, 33
ZNF609, 32
ASAP1, 32
COL4A2, 32
RFNG, 32
CDADC1, 32
TRMT44, 32
ABCA8, 32
MYO1B, 32
ABCD3, 32
DENND1A, 32
ARHGAP26, 32
LURAP1L, 32
RALGAPA2, 32
AACS, 32
SAMD4A, 32
PARN, 31
ARVCF, 31
RCL1, 31
RETREG1, 31
HNF4A, 31
CDKN2B, 31
GHR, 31
CDKL5, 31
PGS1, 31
FTO, 31
PAPOLA, 31
IGFBP2, 31
SETD2, 31
CLK1, 31
FGGY, 31
MAPK6, 30
SOX5, 30
BRWD1, 30
PDE3B, 30
ACSL1, 30
CDC42BPB, 30
BUB1, 30
AFDN, 30
MLLT10, 30
EPB41L5, 30
PCYT2, 30
FBXO34, 29
ABCB8, 29
TCF7L1, 29
PPA1, 29
CYP2E1, 29
CHD9, 29
USP31, 29
NUDT3, 29
YTHDC2, 29
ELOVL6, 29
LARP1B, 29
PDLIM5, 29
GCH1, 29
ASCC3, 29
SUCLG2, 29
SCFD2, 29
RBM6, 29
PARD3B, 29
FAM208B, 29
NDUFV3, 29
ZNF280C, 29
RABGAP1, 28
EPB41L4B, 28
RBM39, 28
PDE1A, 28
ARHGEF26, 28
SLC1A2, 28
EGFR, 28
DCAF6, 28
SREBF2, 28
TPK1, 28
B3GLCT, 28
CRADD, 28
LPP, 28
TMEM164, 28
PRKAG2, 28
TBC1D5, 28
PPTC7, 28
PSAP, 28
ADAM18, 28
CPB2, 28
SNX13, 28
CLU, 28
LDLR, 28
AFF1, 28
LIPC, 27
ANKS1A, 27
KLF12, 27
PFKFB2, 27
CMIP, 27
LPGAT1, 27
EVI5, 27
CSNK1D, 27
CTNND1, 27
SLC2A2, 27
SNX30, 27
NEDD4L, 27
SEC16A, 27
SBNO1, 27
SEC22B, 27
CCSER1, 27
KLF15, 27
UBE2R2, 27
CADPS2, 27
AKAP13, 26
ACLY, 26
DLC1, 26
WDFY2, 26
GPR176, 26
C3, 26
PLXDC2, 26
RERE, 26
MAN1A2, 26
CLASP1, 26
MIER1, 26
WDFY4, 26
DPYS, 26
KIF16B, 26
ACSS2, 26
GUCY1A2, 26
FCHSD2, 25
PARD3, 25
ITFG1, 25
WDFY1, 25
TYSND1, 25
SLC43A1, 25
FOXP1, 25
ATXN2, 25
ANK1, 25
PEX14, 25
WDR7, 25
SPATA6, 25
CACNA1C, 25
GGACT, 25
RNF13, 25
U2SURP, 25
OSBPL9, 24
HERC2, 24
RUFY3, 24
PGM1, 24
PPM1L, 24
ANKRD44, 24
CD99, 24
AGPS, 24
ACADVL, 24
ITIH1, 24
COPS7A, 24
CYP3A12, 24
LDB2, 24
CBLB, 24
WWC2, 24
SVIL, 24
LONP2, 24
MKLN1, 24
FN1, 24
SPIDR, 24
SFMBT2, 24
CDKAL1, 24
PPM1H, 24
YME1L1, 24
AP3B1, 24
CAPZA2, 24
ACOT12, 24
MRPL33, 24
SMAP1, 24
WAPL, 24
BCL6, 24
SLC2A9, 24
CABLES1, 24
DDX5, 24
RCAN1, 24
SIK2, 24
STARD4, 23
TCFL5, 23
ELP4, 23
KMT2C, 23
STAU2, 23
RAB43, 23
IL1R1, 23
PAX5, 23
CREBBP, 23
TRIP12, 23
SENP6, 23
ATP2A2, 23
HPRT1, 23
PPP3CA, 23
XRN2, 23
C8A, 23
PITPNB, 23
CERS6, 23
KIAA1328, 23
CDO1, 23
ADCY9, 23
HS3ST3A1, 23
RFFL, 23
WBP1L, 23
CAPRIN1, 23
TMEM131, 23
LIMK2, 23
ARHGAP32, 23
ARL15, 23
UCK2, 23
MCU, 23
SLC2A13, 23
NUBPL, 23
SORD, 23
DYRK1A, 22
ZFR, 22
STAG1, 22
SV2A, 22
SRSF11, 22
ISPD, 22
MAOB, 22
PUM2, 22
TSGA10, 22
TBC1D8, 22
MSRA, 22
MCL1, 22
MAPK14, 22
ABCB11, 22
NR3C1, 22
HYKK, 22
RNF144B, 22
NCEH1, 22
PCTP, 22
CMTM8, 22
NCOR1, 22
EIF4A1, 22
PDS5A, 22
TIA1, 22
NFYC, 22
APOB, 22
GRB14, 22
PLCE1, 22
MAP2K5, 21
SLC10A7, 21
CYTIP, 21
ADGRL2, 21
FOXP2, 21
WDR33, 21
PBX3, 21
TIMD4, 21
OPN3, 21
CTH, 21
MBP, 21
AKAP7, 21
FOXJ3, 21
ACADL, 21
WDR70, 21
BBS9, 21
MEMO1, 21
STAB2, 21
RAPH1, 21
GRIA4, 21
MOXD1, 21
ACER3, 21
MGA, 21
OCIAD1, 21
WDR25, 21
VPS13C, 21
PDGFD, 21
TRAPPC9, 21
EXOSC2, 21
SNX27, 21
RPRD1A, 21
TTC17, 21
SCAF8, 21
UBR3, 21
ITPR2, 21
CDK13, 21
MYO9A, 20
CDK19, 20
EPAS1, 20
ZNF644, 20
POLA1, 20
HDHD2, 20
SNTB1, 20
GRB10, 20
PTBP2, 20
EIF4EBP3, 20
RAD54L2, 20
MAN1A1, 20
STXBP6, 20
RASAL2, 20
NAALADL2, 20
UGCG, 20
ST6GAL1, 20
RBM33, 20
MEF2A, 20
GOLGA5, 20
LMBRD1, 20
CHD1L, 20
C9orf3, 20
MON2, 20
PATJ, 20
MNAT1, 20
PTCRA, 20
PHACTR2, 20
ABLIM3, 20
ETNPPL, 20
EXOC6, 20
ARFGEF1, 20
PAN3, 20
ACTN4, 20
SAFB2, 19
PPP2R5C, 19
C5, 19
PHC3, 19
SLC9A7, 19
CMYA5, 19
MLXIP, 19
HPD, 19
SORBS1, 19
SLC25A25, 19
ARG1, 19
VMP1, 19
BMP2K, 19
PDSS2, 19
TRIM28, 19
UBAC2, 19
MYLK, 19
CEP41, 19
SCAPER, 19
SCP2, 19
SPAG9, 19
MED27, 19
ANKRD28, 19
NPEPPS, 19
AKT3, 19
WDFY3, 19
UBR4, 19
MED13, 19
FAF1, 19
FCHO2, 19
PPP2R1B, 19
CHKA, 19
FAM13A, 19
BCL2, 19
RBFOX2, 19
LMO2, 19
IREB2, 19
RP9, 19
WWP1, 19
PER1, 19
RBSN, 19
NCOA2, 19
LRIG2, 19
CD28, 19
PFKFB3, 19
GCLC, 19
DDX50, 18
TOP1, 18
AUH, 18
CCDC91, 18
SH3GL1, 18
NECAP1, 18
FAM107B, 18
GPLD1, 18
TXNIP, 18
ZNF398, 18
CLCN5, 18
PSMD1, 18
COL4A3BP, 18
ACYP2, 18
SETBP1, 18
ARFIP1, 18
PIAS1, 18
RPS6KA5, 18
DCAF5, 18
SRRM2, 18
MAD1L1, 18
FGB, 18
PTPRC, 18
GNAQ, 18
FBXO11, 18
ARHGAP42, 18
SASH1, 18
C8B, 18
IRAK2, 18
TSC22D2, 18
FBXO21, 18
ACBD6, 18
HES4, 18
RANBP3L, 18
MIA3, 18
ARIH1, 18
HSP90AB1, 18
NF1, 18
MYO5B, 18
GIGYF2, 18
MTHFD1, 18
COMMD10, 18
EHHADH, 18
SEC14L2, 18
XPO4, 18
KLF7, 18
RXRA, 18
DOCK7, 18
TMEM116, 18
DIAPH1, 18
TXNDC11, 18
STRBP, 18
MASP1, 18
KAT6A, 18
BIRC6, 18
MDR1, 18
BHMT, 17
ZNF22, 17
GLIS3, 17
IGF1R, 17
NAV2, 17
CTIF, 17
UGGT1, 17
TMEM232, 17
RYR2, 17
BTAF1, 17
MB21D2, 17
CCPG1, 17
UBE2G1, 17
MAPK1, 17
PHACTR4, 17
TMEM245, 17
CAMK2D, 17
PTPRG, 17
MAP4K3, 17
ZBTB43, 17
HDAC4, 17
A1CF, 17
TMEM161B, 17
CRAT, 17
PINX1, 17
USP15, 17
F2, 17
PLCB1, 17
TPM1, 17
RAB21, 17
TTPA, 17
WASL, 17
SLC4A4, 17
KMO, 17
SSH2, 17
NEK1, 17
DMGDH, 17
PRIM2, 17
PTEN, 17
OSBPL10, 17
ITPK1, 17
ACVR1, 17
SLC8A1, 17
WNK1, 17
STXBP5, 17
ST3GAL5, 17
ATP11B, 17
DYM, 17
FLT1, 17
HNRNPD, 17
UBR2, 17
ESD, 17
CPQ, 17
ARHGEF12, 17
TPST1, 17
NBEAL1, 16
GOLGA4, 16
SYNE2, 16
LIMCH1, 16
PDZD8, 16
RPGR, 16
ZFPM2, 16
HAGH, 16
CSDE1, 16
MET, 16
KCNQ1, 16
NSRP1, 16
CLPX, 16
ATP8A1, 16
WSB1, 16
LPCAT2, 16
ERBIN, 16
NFKB1, 16
WDYHV1, 16
SLC39A14, 16
CSNK1G1, 16
GBF1, 16
PPP1CC, 16
DNAJC1, 16
KIF26B, 16
UBE2K, 16
IMMT, 16
ACACB, 16
ERGIC1, 16
LRRC28, 16
KIAA2026, 16
SPAG17, 16
ZNF451, 16
CEACAM28, 16
ATAD2B, 16
ZNF326, 16
FNDC3A, 16
PHLDB2, 16
ANTXR2, 16
FAM171A2, 16
NIT2, 16
KMT5B, 16
ITSN2, 16
HHIP, 16
USP48, 16
DDX10, 16
GRK3, 16
ARIH2, 16
HACE1, 16
POC1B, 16
MTR, 16
HMBOX1, 16
SAXO1, 16
SH3RF1, 16
CDS2, 16
FH, 16
LRPPRC, 16
MICU3, 16
AFF4, 16
SETD3, 15
ACD, 15
CHM, 15
ANKRD12, 15
ST5, 15
MAGI2, 15
COL4A5, 15
PXK, 15
CELF2, 15
RANBP17, 15
SOX6, 15
ST7, 15
PFKFB1, 15
KDM5A, 15
TBCE, 15
CAMKMT, 15
PNKD, 15
LYST, 15
ROCK1, 15
WDR36, 15
CD2AP, 15
HLF, 15
NCKAP5, 15
ITGA1, 15
DEPTOR, 15
RPS6KC1, 15
TASP1, 15
MRC1, 15
INVS, 15
PELI2, 15
TRPM7, 15
SRGAP2, 15
MDN1, 15
NEBL, 15
RYBP, 15
XPO6, 15
GPR182, 15
ATXN7, 15
OSBPL1A, 15
CNNM2, 15
DAPK1, 15
TRAPPC8, 15
XPR1, 15
UTRN, 15
HDX, 15
TRIM23, 15
ZFAND5, 15
TAF4B, 15
NFATC3, 15
OSBPL6, 15
EPHA3, 15
COL18A1, 15
TPCN1, 15
KIDINS220, 15
TAX1BP1, 15
STOX2, 14
ATG10, 14
CCSER2, 14
STK3, 14
PALLD, 14
METTL16, 14
ETNK2, 14
SLC9A6, 14
SMARCA5, 14
OSBPL11, 14
TTLL5, 14
NUP214, 14
ZRANB1, 14
SLC27A2, 14
ATG2B, 14
ACAD11, 14
AUTS2, 14
EFR3A, 14
TRIM37, 14
TFDP2, 14
ARMC9, 14
FDFT1, 14
HES2, 14
TGFBR3, 14
CA5B, 14
PTPRN2, 14
ATG7, 14
CRIM1, 14
TNKS, 14
RGL1, 14
ITCH, 14
DIP2B, 14
GFM2, 14
TMEM62, 14
NR3C2, 14
NSD1, 14
OFD1, 14
ERICH6, 14
FYCO1, 14
MAP7, 14
DOCK9, 14
FER, 14
