, 19150
MED13, 46
KIAA1109, 46
CCT2, 46
PRKAR1A, 46
SLC44A1, 46
ATF7IP, 46
ANXA7, 46
FNDC3A, 46
AQP9, 46
CYP4V2, 46
OLFML3, 46
EIF4A2, 46
MTHFD1, 46
SQLE, 46
PJA2, 46
ZC3HAV1, 46
MYO1B, 46
PI16, 46
PPP1R12A, 45
RIF1, 45
TJP1, 45
MDR1, 45
SCPEP1, 45
FLNB, 45
MCFD2, 45
CHGA, 45
GNG11, 45
SLC25A13, 45
ITGA9, 45
GABARAP, 45
SLC16A7, 45
RANBP3L, 45
PPP4R3B, 45
ACTA2, 45
SEMA5A, 45
EXT2, 44
SLC2A2, 44
GNPTAB, 44
RPL8, 44
BMPR2, 44
HSPA4, 44
DHX9, 44
TPM4, 44
TAGLN2, 44
EEA1, 44
THRAP3, 44
AP2B1, 44
ZMPSTE24, 43
CNOT1, 43
ARG1, 43
AGTR1, 43
CCT4, 43
VPS35, 43
PGAM4, 43
ATL3, 43
AP2M1, 43
LAMA4, 43
KDM5B, 43
ALMS1, 43
ITGB5, 43
CHD4, 43
MDH1, 43
MYOF, 43
AMFR, 43
ATP13A3, 43
SOD1, 43
WDFY4, 42
LAPTM4A, 42
WWP1, 42
CLIC4, 42
GSTO1, 42
ATF4, 42
PLPP1, 42
SERBP1, 42
DSTN, 42
HLTF, 42
ATRNL1, 42
SLC16A1, 42
SLC30A1, 42
VWF, 42
EHBP1, 42
MED13L, 42
GNAS, 42
TPP2, 42
CUL3, 42
MYO1D, 42
GNAI2, 42
FAP, 42
THBS2, 42
NSD1, 41
MAN1A1, 41
ACOX2, 41
CCDC80, 41
NHLRC2, 41
HEXB, 41
ATP11B, 41
CAPNS1, 41
PSMD2, 41
CLIP1, 41
CSF1R, 41
RTN4, 41
PTPRJ, 41
CD2AP, 41
EIF4EBP3, 41
ITPR2, 40
CTSA, 40
RPL35A, 40
CRIM1, 40
ARF4, 40
SLC12A2, 40
EDNRA, 40
ADGRL2, 40
DOCK7, 40
DDX1, 40
NAP1L1, 40
NUP98, 40
OCIAD1, 40
PTPRM, 40
EIF4H, 40
GNE, 40
PDXDC1, 40
LYST, 40
SP3, 40
PARP14, 40
TCP1, 39
TAS1R2, 39
ERAP1, 39
TUBB, 39
PSMD6, 39
SUPT16H, 39
SSFA2, 39
GGCX, 39
SENP6, 39
MAGT1, 39
CYP2A7, 39
CYP2B6, 39
ITIH5, 39
PCK2, 39
ADD1, 39
DDX60, 39
RPS5, 39
EP300, 39
LRRK2, 39
SPG11, 39
MSR1, 39
MTDH, 39
PGM1, 39
TPP1, 39
EIF3M, 39
DLA-DMA, 39
DOCK9, 39
EPHA3, 39
DYNC1I2, 39
IGFBP4, 39
IREB2, 38
MON2, 38
IPO5, 38
SMC3, 38
LTA4H, 38
SEC24D, 38
TPM1, 38
VCPIP1, 38
S100A6, 38
CFHR5, 38
RNF130, 38
DDB1, 38
MT1, 38
CAND1, 38
TKT, 38
KLHL24, 38
PTPRG, 38
CPSF2, 38
YTHDF3, 38
NR1D2, 38
EMILIN1, 38
XPO1, 38
SERPINA3, 38
SEMA3D, 38
KIAA0319L, 37
ANKRD12, 37
C11orf54, 37
RPS3, 37
TXNL1, 37
RAB1A, 37
RB1CC1, 37
PYGB, 37
GHR, 37
AFF4, 37
AKAP11, 37
NEO1, 37
CGNL1, 37
ANXA6, 37
HERC6, 37
CAPZA2, 37
ATP6V1B2, 37
STAB2, 37
NUMA1, 37
SETX, 37
ACAT1, 37
LMBRD1, 37
RPL3, 37
PSMD1, 37
APOC1, 37
MGA, 37
NBR1, 37
PPA1, 37
RNF19A, 36
FSTL1, 36
ASPH, 36
CEP170, 36
MAT1A, 36
BPTF, 36
COL18A1, 36
SERINC3, 36
CRISPLD2, 36
RPS23, 36
ECE1, 36
MPHOSPH8, 36
MSN, 36
GDA, 36
AGT, 36
MGEA5, 36
EFEMP1, 36
SPECC1L, 36
CREBBP, 36
HSPG2, 36
NOV, 36
TGS1, 36
NAMPT, 36
DHX15, 36
FHL1, 36
GCN1, 36
ANKRD17, 35
MARCH6, 35
DLD, 35
LONP2, 35
ABCC9, 35
SLC25A6, 35
KIF13B, 35
ADAM9, 35
LGALS8, 35
SLC6A11, 35
RPL18A, 35
RAC1, 35
ARFGEF1, 35
PSME4, 35
COL4A1, 35
DNTTIP2, 35
HNRNPD, 35
SLC25A24, 35
CD164, 35
S100A11, 35
PTPN13, 35
LRRC19, 35
RPL7A, 35
PTEN, 35
TXN, 35
ATP2B1, 35
DDX46, 35
ACTN1, 35
HEATR5A, 35
IDH1, 35
ERRFI1, 35
CLSTN1, 35
SC5D, 35
RAB7A, 35
DSE, 34
CMBL, 34
ACADVL, 34
SEMA3C, 34
BAZ1B, 34
TXNDC5, 34
ARHGAP35, 34
F10, 34
HMGCS2, 34
SH3BP5, 34
AFDN, 34
DYNC2H1, 34
NADK, 34
OPTN, 34
FH, 34
RBBP7, 34
EIF4A1, 34
ANXA4, 34
TMSB4X, 34
SYNPO2, 34
G3BP1, 34
RCN1, 34
LAMA1, 34
COLEC10, 34
UBE4A, 34
NRP2, 34
OTC, 34
CCT6A, 34
CCDC186, 34
ANK3, 33
CAPZB, 33
DOCK11, 33
FAM111B, 33
PLXDC2, 33
TTC3, 33
KIF3A, 33
PAPOLA, 33
HMGCR, 33
GNB1, 33
KDM5A, 33
ARMCX3, 33
PHIP, 33
SERPINF2, 33
GUCY1A2, 33
JUP, 33
DENND4A, 33
ERO1A, 33
ELOVL5, 33
PHLDB2, 33
PTPRF, 33
ICAM1, 33
PIK3C2A, 33
ANO6, 33
PLD3, 33
SBF2, 33
ALDH7A1, 33
GYS2, 33
POLR2A, 33
ZNF148, 33
RPS11, 33
RAD21, 33
SF3B3, 33
ESD, 33
EPCAM, 33
TRANK1, 33
LGALS3BP, 33
SRPRA, 32
RBBP6, 32
CCT3, 32
ADGRA2, 32
LYZ, 32
GOT2, 32
ECI2, 32
FNTA, 32
NDFIP1, 32
MET, 32
CYFIP1, 32
SERPINA5, 32
BTD, 32
SRP54, 32
TNC, 32
PATJ, 32
KIT, 32
RAPH1, 32
KARS, 32
CALCOCO2, 32
PAM, 32
COPG1, 32
DSEL, 32
ENG, 32
PDE3B, 32
MBTPS1, 32
ACOX1, 32
HGD, 32
FASN, 32
SH3GLB1, 32
PUM2, 32
FGFR2, 31
SASH1, 31
PPFIBP1, 31
CDH6, 31
SLC38A3, 31
DIAPH2, 31
CYP1B1, 31
UHMK1, 31
ALDH9A1, 31
NOTCH1, 31
ALDH6A1, 31
CHD8, 31
DPP4, 31
TRAPPC9, 31
FGL2, 31
MX1, 31
PTPRK, 31
SEPT2, 31
PTGIS, 31
C8B, 31
SYNCRIP, 31
PBRM1, 31
ATP8B1, 31
GANAB, 31
TMBIM1, 31
EGFR, 31
UBR1, 31
TGOLN2, 31
RICTOR, 31
TRIO, 31
PLXNC1, 31
GCC2, 31
PON2, 31
DENND4C, 31
USP8, 31
ZFYVE16, 31
DDOST, 30
R3HDM2, 30
NBAS, 30
IVNS1ABP, 30
ACAP2, 30
OXR1, 30
GOLGA5, 30
HNRNPM, 30
SGMS1, 30
DAB2, 30
SNX5, 30
HMGB1, 30
PNISR, 30
RNF103, 30
TNPO1, 30
EXTL3, 30
EDNRB, 30
CTSZ, 30
PAK2, 30
LRP6, 30
PTPRS, 30
DNAJC10, 30
NME1, 30
MOGAT3, 30
