, 2690413
MPDZ, 46
NRF1, 46
SNX13, 46
SKAP2, 46
RBM33, 46
IQGAP2, 45
TPK1, 45
ARHGEF12, 45
PREX1, 45
PPP2R5C, 45
FBXO11, 45
NF1, 45
TSHZ2, 45
ANKRD17, 45
ITPR2, 45
SASH1, 45
AARS, 45
TBC1D9, 45
F13A1, 45
RGL1, 45
CDK6, 45
BAZ2B, 45
CALR, 45
MED27, 44
FGFR2, 44
MEF2A, 44
STOX2, 44
CLASP2, 44
ERBIN, 44
COL6A3, 44
G3BP1, 43
EBF1, 43
BICC1, 43
FSD1L, 43
NBAS, 43
PSAP, 43
PCDHB2, 43
PTPRK, 43
MEIS2, 43
MYLK, 43
ANKS1A, 43
WDFY3, 43
NR3C1, 43
CAMKMT, 42
ARHGAP32, 42
RDX, 42
CP, 42
BCAS2, 42
SMG6, 42
RERE, 42
KSR1, 42
RARB, 42
PELI2, 42
DYM, 42
EPB41L2, 42
RBM39, 41
STRN3, 41
AKAP2, 41
CADM1, 41
CLK4, 41
PPP1R9A, 41
NUP155, 41
PIK3R1, 41
AP3B1, 41
STIM1, 41
EML4, 41
UST, 41
GHR, 41
SLC9A7, 41
TBXAS1, 41
CCDC50, 41
USP3, 41
SESN3, 40
TNS1, 40
ADCY5, 40
ITPR1, 40
ATP8A1, 40
ARHGAP26, 40
STK39, 40
ANK3, 40
TMEM135, 40
timp3, 40
BRWD1, 40
DOCK9, 40
AFF3, 40
RSU1, 40
MAPKAP1, 40
DCLK1, 39
STXBP5, 39
PDE1A, 39
ACSS3, 39
TBC1D22A, 39
PRIM2, 39
PHF21A, 39
ABCA1, 39
ABCA8, 39
MAN2A1, 39
FRMD3, 39
ASXL1, 39
ATRX, 39
FBXW4, 39
IQGAP1, 39
CPXM2, 39
ARHGAP6, 39
KIAA0922, 38
UBR4, 38
NOL4, 38
PARD3B, 38
MEIS1, 38
CDK14, 38
GRK5, 38
ST7, 38
CTNND1, 38
C4BPA, 38
NEO1, 38
CAPZB, 38
ATG7, 38
TOP1, 38
TRIP12, 38
FRMD4A, 38
