taglen,crossmapped,No_CDS,star,rRNA,Unknown,p5_UTR,SINE,Intron,snRNA,Coding_Exon,LTR,precursor,mature,p3_UTR,snoRNA,srpRNA,rmsk_Other,rmsk_Simple_repeat,LINE,rmsk_Unknown,tRNA,rmsk_RNA,rmsk_Low_complexity,scRNA,unannotated,rmsk_DNA,stemloop,Satellite
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
