, 2137169
LRPPRC, 158
AMBRA1, 157
DIP2B, 157
AMDHD1, 157
USP31, 157
LIMCH1, 157
RAD23B, 157
TTC13, 157
ORC2, 157
SLC17A1, 157
USP25, 156
DOCK7, 156
TNS1, 156
PDS5A, 156
INPP5F, 156
DZIP1, 156
KMT5B, 156
ABCB7, 155
CRCP, 155
CABLES1, 155
VEGFA, 155
ASAH1, 155
RBFOX2, 155
KIDINS220, 155
EEFSEC, 155
CPQ, 155
MAST4, 154
NUDT3, 153
NDST1, 153
HBS1L, 153
DTD1, 153
CHIC2, 153
STXBP6, 153
ALDH7A1, 153
SRPK2, 153
TAPT1, 152
MYLK, 152
FLI1, 152
RNF216, 152
UBE2E3, 151
USP32, 151
WDR25, 151
COG3, 151
PXK, 151
PARN, 151
THSD4, 151
ZFAND5, 150
ADD1, 150
N4BP2, 150
PCDHGC5, 150
CYP27A1, 150
MAD1L1, 150
WWC2, 150
ACBD6, 150
MICU2, 150
MAPK6, 150
MDN1, 150
EPG5, 150
SRGAP2, 149
UBP1, 149
NBEAL1, 149
THRB, 149
SMARCA2, 149
KIF26B, 149
SSH2, 149
LARS, 148
UBR1, 148
MCTP2, 148
GPATCH8, 148
COL28A1, 148
CHD6, 148
EHMT1, 148
FRMD4A, 148
TOMM70, 148
AFM, 148
PPP2R5A, 148
CRIM1, 148
BCL2L13, 148
TBC1D15, 147
NUMB, 147
SIL1, 147
INVS, 147
CHKA, 146
EXT2, 146
HSDL2, 146
ARG1, 146
SMAD3, 146
C11orf54, 146
KCNQ1, 146
TTC17, 146
SEC31A, 145
CUL3, 145
ATXN10, 145
VPS53, 145
DHTKD1, 145
ARHGAP17, 145
CLINT1, 145
HTT, 145
ARNT, 145
NRF1, 144
ATAD2B, 144
KITLG, 144
LRP1, 144
UBE2V2, 144
MBP, 144
MAP7, 144
SLC25A30, 143
CSNK1D, 143
ALAS1, 143
CLK1, 143
SEC16A, 143
RSPO3, 143
RAF1, 143
FRYL, 143
ZNF644, 143
TM9SF3, 143
DHRS7B, 143
PIP5K1A, 143
ZNF326, 143
OGT, 142
EIF4G3, 142
DDI2, 142
MRC1, 142
UBE3A, 142
ARHGAP5, 142
NFYC, 142
NMD3, 142
EPHA3, 141
RXRA, 141
PLCH2, 141
AP3S1, 141
ARHGEF7, 141
NRBF2, 141
TNKS2, 141
NT5DC1, 141
SESN1, 141
GATAD2A, 141
TRAF3IP2, 141
RAB2A, 141
MGST1, 141
SEC22B, 141
GLG1, 141
KIAA1468, 140
SLC13A5, 140
HMGCS2, 140
SMOC1, 140
MGA, 140
CPEB3, 140
IDE, 140
SEC14L1, 140
SRRM2, 140
PBRM1, 140
MACROD1, 140
MAOB, 140
STXBP5, 140
ORC4, 140
NT5C2, 140
PPFIBP2, 139
ARF4, 139
TAF3, 139
UST, 139
FAM126B, 139
ELOVL5, 139
SORL1, 139
OSBPL10, 139
SDHB, 138
AP1AR, 138
PLD5, 138
ATG10, 138
BCL6, 138
MPDZ, 138
FAT3, 138
PSME4, 138
SLC2A9, 138
HSP90AB1, 138
NPEPPS, 138
CBFA2T2, 138
PCF11, 138
RBM26, 137
NDFIP2, 137
MCM9, 137
CWC27, 137
XPR1, 137
ECE1, 137
PECAM1, 137
AGO3, 137
TARBP1, 137
ZNF148, 136
NBAS, 136
U2SURP, 136
LURAP1L, 136
UGT2B31, 136
MIA3, 136
STK24, 136
CSTF3, 136
ITSN2, 136
SPARCL1, 136
AGTPBP1, 136
PRRC2C, 136
DHX36, 136
TPP2, 136
PROC, 136
KIAA1109, 135
MRPL33, 135
ADAMTSL5, 135
SPAG9, 135
SEC14L2, 135
RSRC1, 135
ARHGAP29, 135
WWP2, 135
AAK1, 135
SEMA5A, 134
FOXK1, 134
ATP1B1, 134
ERI3, 134
TCF4, 134
FAM193A, 134
NBEA, 134
DPH6, 134
PBLD, 133
INO80, 133
ANKFY1, 133
HES2, 133
DGCR2, 133
UIMC1, 133
LARP1, 133
SETX, 133
RAB3GAP2, 133
ACADL, 132
MFHAS1, 132
SLC8A1, 132
MCCC2, 132
ZFYVE1, 132
RNF130, 132
STAU2, 132
ST3GAL6, 131
FRMD4B, 131
VPS54, 131
FMO3, 131
ZRANB1, 131
CNTNAP5, 131
BTBD1, 131
AKAP9, 131
RPRD1A, 131
FAH, 131
PHF20, 131
YBX3, 131
SLC2A2, 131
NID1, 130
R3HDM2, 130
PGM1, 130
GTDC1, 130
CDC42BPA, 130
UPB1, 130
SFSWAP, 130
GPR107, 130
KIAA0368, 130
SNX14, 129
UBE4B, 129
BAZ2B, 129
TBC1D23, 129
BTAF1, 128
CRTC3, 128
TJP1, 128
ABHD5, 128
XRCC5, 128
OSTF1, 128
PHF20L1, 128
VAPA, 127
CPNE8, 127
UPF1, 127
PINX1, 127
C10orf76, 127
ABL1, 127
ZNF451, 127
PHYHD1, 127
VPS8, 127
CNOT4, 127
PHF3, 127
HSP90B1, 127
RSF1, 127
SEC24B, 127
NFAT5, 127
PPP4R2, 126
UHRF2, 126
SCFD1, 126
LIMK2, 126
SEPT7, 126
HERPUD1, 126
APOH, 126
YAF2, 126
COL22A1, 126
RAB10, 125
DMXL1, 125
PPP4R3A, 125
U2AF1L5, 125
SNRK, 125
SGCD, 125
SCN8A, 125
IPO11, 125
AFG1L, 125
PIGN, 124
DAZAP1, 124
SETD3, 124
ACADSB, 124
THOC2, 124
ACIN1, 124
PHF21A, 124
SETD5, 124
VEZT, 124
USP15, 124
TNRC6C, 124
SEL1L, 124
OSGIN1, 124
YTHDC1, 124
PREX2, 124
USP8, 124
ARFGEF3, 123
HNRNPU, 123
POU2F1, 123
ZNF608, 123
ARFIP1, 123
A2M, 123
HPD, 123
CAPZB, 122
C4orf32, 122
ABCC2, 122
NECAP1, 122
WAPL, 122
HMBOX1, 122
CPT1A, 122
GATA4, 122
HHIP, 122
SLC9A8, 122
AFF4, 122
CEP350, 122
PREP, 122
PHC3, 121
NFKBIZ, 121
MARCH7, 121
STX7, 121
WNK3, 121
HECW2, 121
ACAP2, 121
TEK, 121
ATF7IP, 121
ATL2, 121
SSU72, 121
TM6SF1, 120
MAST2, 120
