, 12366
VNN1, 34
ADAR, 34
MIA3, 34
PRRC2C, 34
SLC6A11, 34
SLC25A13, 34
SF3B1, 34
PROX1, 34
ACOX1, 34
KIAA0368, 34
NID1, 34
VCP, 34
SEC14L2, 33
DNAJC3, 33
DLC1, 33
PNP, 33
ABCA9, 33
LECT2, 33
IFNGR1, 33
CTSL, 33
IL1RAP, 33
DLA-DQA1, 32
ATP2B1, 32
ACAD11, 32
MTDH, 32
FLNA, 32
PLA2G7, 32
CMBL, 32
PTPRK, 32
HSPG2, 32
CDH2, 32
STAT3, 32
VPS13A, 32
PDGFRB, 32
FDFT1, 32
DMXL1, 32
MYO9A, 32
GCLC, 32
F13B, 32
TCN2, 31
HSPA4, 31
COMT, 31
ACLY, 31
NOTCH2, 31
Rpl36a, 31
OAZ1, 31
DHDH, 31
EIF1, 31
RPS27, 31
CCDC88A, 31
ALDH9A1, 31
MT1, 31
EP300, 31
ACTR3, 31
ALDH1A1, 30
ASCC3, 30
BIRC6, 30
ISG15, 30
MGAM, 30
IQGAP1, 30
FH, 30
SLC39A14, 30
GBE1, 30
GGCX, 30
AADAT, 30
CGNL1, 30
PLIN2, 29
CAND1, 29
DDB1, 29
IGHM, 29
CUL4A, 29
PSME4, 29
ADGRE1, 29
COG2, 29
ATP8B1, 29
LIPC, 29
C7, 29
HSPA9, 29
ATL3, 29
PCK1, 29
MASP1, 29
FLNB, 28
GNE, 28
AGT, 28
TMEM30A, 28
PEBP1, 28
CREG1, 28
ACADVL, 28
ACAA1, 28
SLC25A6, 28
XPO6, 28
SMARCA2, 28
SEL1L, 28
LRG1, 28
FNIP2, 28
TNS1, 28
RPN2, 28
NF1, 28
PJA2, 28
SORT1, 28
KDR, 28
DDX1, 28
COL6A5, 28
APOC2, 28
CCT5, 28
GHITM, 27
SLC15A1, 27
PROC, 27
LCP1, 27
RPL35A, 27
ATRN, 27
SLC33A1, 27
ITGA1, 27
DDX17, 27
NAMPT, 27
HMGCL, 27
AP3M1, 27
IGFBP4, 27
SPEN, 27
HAL, 27
RPL18A, 27
TJP1, 27
NBR1, 27
MSR1, 27
ARRDC3, 27
WLS, 27
ACADL, 27
JAK1, 27
WDFY3, 27
PANK3, 27
CLINT1, 26
LDLR, 26
FBP1, 26
UBE4A, 26
NBEAL1, 26
PRRC2B, 26
PTPRC, 26
PSMD2, 26
HNRNPA2B1, 26
BGN, 26
CHDH, 26
LMAN1, 26
LRP5, 26
GLS2, 26
FBXL5, 26
PTPRF, 26
SDC1, 26
MYH14, 26
USP24, 26
OAT, 26
IREB2, 26
ITGAL, 26
TRIP11, 26
HTT, 26
LRP6, 26
SIDT2, 26
RNF130, 26
PARP1, 26
CALM3, 25
GAPVD1, 25
MOGAT3, 25
F10, 25
WDFY4, 25
GYS2, 25
HEXB, 25
SHMT1, 25
HERC6, 25
PPP2CB, 25
PLEKHM2, 25
MED13, 25
ANGPTL3, 25
PHB2, 25
RPL3, 25
IL1R1, 25
KIAA1429, 25
ANKRD17, 25
WWP1, 25
ACO1, 25
TRRAP, 25
EIF4EBP3, 25
TRANK1, 25
NRP1, 25
ECHS1, 25
PPARA, 25
ADGRL2, 25
C8orf4, 25
CYB5R3, 25
KPNB1, 25
ALDH8A1, 25
M6PR, 25
PTPRS, 25
ASPH, 24
FTCD, 24
ANKRD50, 24
SAT1, 24
S100A6, 24
DCTN1, 24
LIFR, 24
AADAC, 24
PEX5, 24
PBLD, 24
RDH16, 24
CGN, 24
GNS, 24
ROCK1, 24
DCN, 24
CLUH, 24
LGMN, 24
CHD2, 24
GLG1, 24
PRDX6, 24
IFIT1, 24
EXT1, 24
NDUFS2, 24
EPT1, 24
MYO18A, 24
NCKAP1, 24
MDR1, 24
CNPY3, 24
GJB1, 24
WAPL, 24
PGAM4, 24
SLC16A7, 24
COPA, 23
LRRC8B, 23
MAP7D1, 23
Nox2, 23
LIPA, 23
MSN, 23
SIPA1L1, 23
CA3, 23
TPR, 23
TXN, 23
CD47, 23
ZFYVE9, 23
KTN1, 23
CYP7A1, 23
CYLD, 23
ARHGAP35, 23
UBXN4, 23
CHD4, 23
CYP51A1, 23
NSD1, 23
CDH5, 23
NUCB2, 23
ACADSB, 23
SEC61A1, 23
DLA-64, 23
TUBB2A, 23
ACOX2, 23
ALDH6A1, 23
CNOT1, 23
LAPTM4A, 23
AP1G1, 23
EPHX2, 23
TAGLN2, 23
MT2A, 23
ST6GAL1, 22
NUP98, 22
REST, 22
TXNL1, 22
SOD2, 22
WDR1, 22
FUCA1, 22
DTX3L, 22
TGM2, 22
GPT, 22
EIF3B, 22
MYO1D, 22
DNASE1L3, 22
A1CF, 22
ZCCHC6, 22
HYKK, 22
NR3C1, 22
ARL6IP1, 22
LAMP1, 22
PLBD2, 22
GSTO1, 22
USP34, 22
SLC2A2, 22
SKIV2L2, 22
OSGEPL1, 22
RALGAPB, 22
TMEM259, 22
OAS1, 22
SDHB, 22
MGA, 22
CRP, 22
AP2M1, 22
ANXA7, 22
ARHGAP29, 22
SURF4, 21
TNRC18, 21
TMEM131, 21
IFIH1, 21
BCLAF1, 21
RPN1, 21
PNPLA8, 21
ATP2B4, 21
PPP1R3B, 21
CEP350, 21
ACSS3, 21
GABARAP, 21
CD63, 21
RAB1A, 21
ACSM4, 21
CD68, 21
PPA1, 21
ADK, 21
HSD17B14, 21
DOCK1, 21
SERBP1, 21
PDCD4, 21
CTNNAL1, 21
SQLE, 21
ARCN1, 21
RPS11, 21
VPS13B, 21
FLII, 21
FAM120A, 21
VCAM1, 21
OTC, 21
SCARB2, 21
EIF2AK2, 21
KIF13B, 21
ODC1, 21
PTEN, 21
STT3B, 21
IARS, 21
DPP4, 21
UGGT1, 21
PGRMC1, 21
CYP2B6, 21
AARS, 21
ELOVL5, 21
RPS12, 21
PLXNB2, 21
CTSA, 20
AMFR, 20
PCDH1, 20
PPFIBP1, 20
SLC30A1, 20
ST13, 20
AOC3, 20
LGALS2, 20
ZFYVE16, 20
PLCE1, 20
MTTP, 20
RNF20, 20
ZEB2, 20
UPF1, 20
AP3B1, 20
NCOR2, 20
CES2, 20
MYCBP2, 20
ECH1, 20
MYO5B, 20
VPS4B, 20
ANTXR2, 20
CCDC47, 20
PEX1, 20
FGL2, 20
CYP2J2, 20
RPL7A, 20
LAMC1, 20
CCT4, 20
ITGA9, 20
TGFBR2, 20
IL13RA1, 20
NIPBL, 20
CD44, 20
TRAPPC11, 20
SNX19, 20
DMGDH, 20
ANXA2, 20
RPL13A, 20
RPS4X, 20
TEX2, 20
RDX, 20
RNASEL, 20
HGFAC, 20
AHCTF1, 20
SPP2, 20
AP1B1, 20
TM9SF2, 20
NPC1, 20
NCOR1, 19
H6PD, 19
