, 3764269
RPS12, 476723
RACK1, 453346
EIF4A2, 305108
GNL3, 204619
NOP56, 181630
RPS8, 94493
EIF4G1, 71266
WDR43, 59977
RPL5, 32290
NCL, 25033
RPL3, 19991
P2RY11, 18387
CCAR1, 17960
UBAP2, 17039
HUWE1, 14860
TNPO2, 11341
HSPA9, 10946
RABGGTB, 9943
TIPIN, 9595
SNX5, 9581
PRRC2B, 8341
RPL7A, 8307
AP1G1, 7292
SF3B3, 6845
SPCS1, 6072
RPL13A, 5774
TEX14, 5363
PUM1, 5229
ADAMTSL1, 4748
SLC38A4, 3397
DDX39B, 2885
PRPF39, 2766
TRRAP, 2673
AP1B1, 2646
RPL32, 2598
CNTNAP5, 1577
RPS3, 1473
CEP295, 1460
NOP58, 1360
FGA, 1041
MED24, 978
EXT1, 895
PRKCA, 832
APOA1, 796
KANSL2, 772
RAPGEF5, 769
ANO10, 711
HABP2, 670
EEF2, 591
CNOT1, 547
IGF2, 535
PEBP1, 492
KIAA0907, 438
IKBKG, 412
GTF2A1, 407
PAH, 378
UGT1A6, 347
LRCH1, 319
CHD4, 315
NFIA, 313
CYP7B1, 309
RPSA, 306
ASS1, 291
ADK, 288
MAGI3, 286
MAN1C1, 277
DPYD, 276
TAS1R2, 262
ACSS3, 262
TPT1, 259
DST, 256
FARP1, 255
KIAA1217, 255
ITGA9, 254
ZBTB16, 254
PTPRM, 241
ADRA1A, 237
IGF1, 235
RPS15A, 227
ALB, 221
CPS1, 218
MAML1, 215
TMED7-TICAM2, 214
RDX, 206
CCBE1, 204
ATG16L1, 200
ABCA1, 194
PHB2, 193
MTPAP, 185
NR5A2, 184
GPR39, 183
CALR, 181
KPNA4, 177
CP, 177
PLEKHA5, 171
SSR1, 171
PTCD3, 168
FOXO3, 166
MAP2K4, 165
RPL12, 165
MAML2, 163
RPL23, 161
MAN2A1, 158
SLC25A13, 154
UROC1, 153
EXOC4, 152
LAMP2, 152
AGAP2, 149
GPHN, 146
FNDC3B, 144
INTS6, 141
NFIB, 140
ZFAND3, 140
MYO7A, 139
MTSS1, 139
CCNY, 138
VPS13D, 138
ACACA, 137
TTC28, 135
CKAP5, 135
EPAS1, 133
PTPRK, 133
QKI, 133
TTC7B, 133
HSD17B4, 131
ALDH6A1, 130
DIAPH2, 130
ALAS1, 130
PDE4DIP, 129
MYO16, 129
PBX1, 128
NOP53, 127
COBLL1, 126
UBE3C, 125
FZD4, 125
LPGAT1, 124
ETV6, 123
PRR16, 122
FGG, 120
FBXW2, 120
SBF2, 119
HIPK2, 117
RBMS3, 117
C16orf72, 116
KLF9, 116
ACTN1, 115
RBPMS, 115
G3BP1, 113
PRKCE, 112
MAP3K20, 112
CDH2, 112
AKAP2, 112
ASPH, 111
PAPD5, 111
MBNL1, 111
AP3B2, 109
PGS1, 109
MGLL, 108
VPS13B, 108
PIK3R1, 107
IQGAP2, 106
BCAS3, 105
ANKS1B, 104
RANBP1, 104
MED13L, 104
NRG1, 104
GRB14, 103
ACSS2, 103
SPTBN1, 102
ZNF609, 102
HAL, 102
LRBA, 102
LMAN2, 102
MYO1B, 102
PABPC4, 100
TEF, 100
PRKAG2, 99
SUGCT, 99
FOXO1, 98
ARID1B, 98
CGN, 98
DDX5, 97
GPR176, 94
ATRNL1, 94
PHLPP1, 93
CHN2, 93
MAML3, 93
ACSL4, 93
ABHD15, 93
TMEM135, 92
PCTP, 92
CNNM2, 91
IDO2, 91
CUX2, 91
JARID2, 91
FEM1C, 91
SLC41A2, 90
GGCX, 90
PPARGC1A, 89
SHMT2, 88
RETREG1, 88
PLPP3, 87
PPM1L, 86
AKAP13, 86
ARHGEF26, 85
TCF7L2, 85
RALGAPA2, 84
SOCS2, 83
SEC14L2, 83
TLE1, 83
AIG1, 83
ADIPOR2, 82
TCF12, 82
ACSL1, 82
TAT, 82
C9orf3, 82
ARHGAP24, 80
ALDH5A1, 80
DOCK4, 80
WBP1L, 80
GSTM4, 80
PDE3B, 80
SFMBT2, 80
ARHGAP26, 80
SAMD4A, 79
VWA8, 79
FMNL2, 78
TESMIN, 78
SH3PXD2B, 78
NDST1, 78
ABLIM3, 77
RCL1, 77
RPTOR, 77
AGMO, 77
HPN, 77
ADAM23, 76
PDGFD, 76
SORBS2, 76
LDB2, 76
FTO, 75
MLLT10, 75
EP300, 75
DDX17, 75
HSP90AB1, 75
ACO1, 74
TSPAN10, 74
