taglen,crossmapped,stemloop,unannotated,snRNA,precursor,p5_UTR,rmsk_Unknown,SINE,snoRNA,tRNA,LTR,LINE,rmsk_RNA,srpRNA,Coding_Exon,Intron,rmsk_Other,Unknown,rmsk_Low_complexity,mature,No_CDS,rmsk_DNA,scRNA,star,rmsk_Simple_repeat,rRNA,p3_UTR,Satellite
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
