, 104600
SRPRA, 194
ZFHX3, 194
GOT1, 194
SLC25A6, 194
CREG1, 193
BMPR2, 193
SLC25A13, 193
LRG1, 193
DLA-DQA1, 192
MRC1, 192
PLBD2, 192
C11orf54, 191
PEX5, 190
SQSTM1, 190
SSFA2, 190
ZFYVE16, 189
ZFYVE9, 189
HTT, 189
FDX1, 188
PCSK6, 187
ALDH6A1, 187
AARS, 187
POSTN, 187
EP300, 187
FNIP2, 186
IL1RAP, 186
AASS, 185
INSR, 185
LARP1, 185
NFE2L1, 184
FNDC3A, 184
KTN1, 184
EXPH5, 184
SEC31A, 184
MDH1, 183
PRRC2B, 183
SLC41A2, 182
SELENBP1, 182
RAPH1, 182
CHD9, 182
CPEB4, 182
PPIB, 182
PPP2R5A, 181
ACADSB, 181
LIPA, 180
GYS2, 180
NCOR1, 180
STT3A, 180
UBXN4, 180
MT-ATP8, 180
SERPINA6, 180
EIF1, 180
ERO1B, 180
GNAS, 179
TPR, 179
FCGRT, 179
APMAP, 179
FAAH, 179
CUL4A, 179
YME1L1, 179
SPPL2A, 179
CCT4, 179
PRDX6, 178
UHRF1BP1L, 178
KIAA1191, 178
ATP11B, 177
ANXA4, 177
MDN1, 177
NDUFS2, 177
LIFR, 176
RPS3, 176
DMXL1, 175
CDC42BPB, 175
SLC2A2, 175
AADAT, 175
ELOVL5, 174
AOC3, 174
CSAD, 174
ATF4, 174
KIAA1429, 174
FAM213A, 174
NSD1, 174
SH3D19, 173
SPP1, 173
SLC44A1, 172
KLHL24, 172
FAM214A, 172
RDX, 171
CYP51A1, 171
NRIP1, 171
SC5D, 171
ERBB2, 170
FAM120A, 170
CHPT1, 169
RPL13A, 169
XPO1, 169
RAPGEF2, 169
TDRD7, 168
ADAR, 168
DDOST, 168
HEATR5A, 168
DDX60, 168
KMT2D, 167
HSPG2, 167
SDF4, 167
ADGRA3, 167
IGFBP2, 167
C8A, 167
TPST1, 167
WWP1, 167
KIDINS220, 167
FBXO21, 166
GCLM, 166
MYO5B, 166
F13B, 166
STAT3, 166
AMACR, 166
GLS2, 166
SULT1A1, 166
LPIN2, 166
SQLE, 165
XDH, 165
TMEM19, 164
PNP, 164
DCN, 164
EEA1, 164
TXNDC5, 164
RPL15, 163
ARL6IP1, 163
NCL, 162
UGT2A3, 162
ATP6AP2, 162
HNRNPU, 162
SREBF2, 162
PIK3R1, 162
VWA8, 161
SARDH, 161
PNPLA8, 159
RAD23B, 159
DOCK1, 159
NHLRC2, 159
GABARAP, 159
TRIP11, 159
SKP1, 159
INSIG1, 159
GSTO1, 158
PJA2, 158
HFE2, 158
LAMC1, 158
MYO9B, 158
PPP4R3B, 157
PDXDC1, 157
USP47, 157
UGGT1, 157
RNF103, 157
SPG11, 156
EIF3E, 156
ABCC2, 155
AADAC, 155
CCNG1, 155
IGFBP7, 155
PLCE1, 155
C1QC, 154
CLPX, 154
PEBP1, 154
CD63, 154
TLR3, 153
TAGLN2, 153
MTDH, 153
CD5L, 153
KANK1, 152
DTX3L, 152
ACSS3, 152
KPNB1, 152
TMED7-TICAM2, 152
VCPIP1, 152
CHDH, 152
USO1, 151
KANSL1L, 151
COG2, 151
CTH, 151
VPS13B, 151
MAPK9, 151
HPN, 150
ACSS1, 150
CRYBG1, 150
CLINT1, 150
TPI1, 150
ANPEP, 150
GOT2, 149
FKBP4, 149
ROCK1, 148
SCPEP1, 148
RPL19, 148
CCPG1, 148
FAU, 148
SLK, 148
FBN1, 148
MARC1, 148
MT-ND6, 148
ACTR3, 148
C1QA, 147
SLC30A5, 147
AKAP1, 147
SARAF, 147
UBA1, 147
XPO7, 146
LIPC, 146
RIC1, 146
RPL28, 146
RPS27A, 146
CHD4, 146
PERP, 145
MED13L, 145
DENND4A, 145
FURIN, 145
NDUFS1, 145
ANO1, 145
PUM2, 145
ACO2, 145
DDX17, 145
RPS11, 145
LMBRD1, 144
DDB1, 144
CEP350, 144
C7, 144
PRODH2, 144
PBLD, 144
CYLD, 144
HADH, 144
MT-ND1, 143
LGR4, 143
PDCD4, 143
SLC38A2, 143
DENND5B, 143
ITGB5, 143
VPS35, 143
RPS12, 143
AHCTF1, 143
BNIP3, 143
RPL7, 143
TOP2B, 142
RPS14, 142
ITGA9, 142
CLIC4, 142
CLIP1, 141
CYFIP1, 141
UBE4A, 141
HSD17B14, 141
SDHB, 140
SLC17A2, 140
TJP1, 140
CERS2, 140
BBOX1, 139
ZBTB38, 139
ANKRD17, 139
GSN, 139
RPL11, 139
RPS16, 138
ANXA2, 138
SORBS2, 138
POLR2A, 138
ASPH, 138
MYO1C, 138
FBP1, 137
SMARCA5, 137
SMARCA2, 137
ACACB, 137
LGMN, 137
STAG2, 137
AKAP11, 137
SLC12A7, 137
ITCH, 137
DNAJC10, 137
IREB2, 136
ATP7B, 136
PECAM1, 136
UBR1, 136
ACOT12, 136
ITGA1, 136
MPHOSPH8, 136
UPB1, 136
EPAS1, 135
HIF1A, 135
TMEM245, 135
MUT, 134
DAG1, 134
LGALS8, 134
SIPA1L1, 133
ACTR2, 133
LRRC8D, 133
BGN, 133
CSF1R, 133
RPL18, 133
ACOX3, 133
PALMD, 132
ARFGEF1, 132
RNF130, 132
SERPINA11, 132
GJB1, 132
N4BP1, 131
SUN1, 131
EIF4EBP3, 131
ZC3HAV1, 131
NCOA1, 131
SEC16A, 130
ADAM10, 130
ANXA5, 130
PATJ, 130
KAT6A, 130
SLC33A1, 130
PRELID1, 130
PSMD1, 130
C4BPB, 129
PKLR, 129
FOXRED1, 129
ALDH5A1, 129
CDC42BPA, 129
N4BP2, 129
F11R, 129
ZNF638, 129
SEC24A, 129
NIPSNAP3B, 129
FZD4, 129
MAPK6, 128
EIF5, 128
ADGRL1, 128
PSME4, 128
