, 1102453
NR3C2, 166
SNX29, 165
SOCS2, 165
AIG1, 165
SPIDR, 165
IGF1R, 164
APP, 164
INPP4B, 164
CUX1, 164
TLE1, 163
MGLL, 163
PREX1, 163
NR3C1, 163
MYO9A, 163
MESDC2, 163
HOMER1, 162
SUCLG2, 161
VAV3, 161
UBE2H, 161
KIAA0922, 161
B3GLCT, 161
AGFG1, 161
PHLPP1, 161
CLU, 160
CCDC180, 160
PAPOLA, 159
MAP4K3, 159
PGS1, 159
KLF12, 159
PPM1H, 158
UST, 158
SETBP1, 158
CREBBP, 158
RANBP17, 157
TBC1D1, 157
PAPD5, 157
UGT2B31, 157
ATP8A1, 156
NDST1, 156
DDX17, 155
PLXDC2, 155
RASAL2, 155
PDE3A, 155
ASS1, 155
ATRN, 154
PDE1A, 154
KAT6B, 154
NEBL, 154
MLLT10, 153
TCFL5, 153
MAML3, 152
FN1, 152
RSU1, 152
KIAA1328, 151
ACTN4, 151
CELF2, 151
AUH, 150
PCCA, 150
HOGA1, 150
RABGAP1, 150
MYO1B, 150
KDM4C, 150
TMEM135, 150
PDE4D, 149
ACO1, 148
PCDH7, 148
C5, 148
INTS6, 148
ABCA8, 148
PEX14, 148
MARK3, 148
CREB3L2, 147
VPS13A, 147
SETD2, 147
PDE3B, 147
PPP2R5C, 147
ACSL1, 147
SFMBT2, 146
SSH2, 146
ABLIM1, 146
GHR, 146
PRKCB, 145
AAK1, 145
ACTN1, 145
TSPAN10, 145
CERS6, 145
TBC1D9, 144
DYM, 144
HDHD2, 144
WWP1, 144
SCFD2, 144
PHKB, 143
ACSL4, 143
PFKFB2, 143
TRPS1, 143
MYCBP2, 143
UBR5, 143
TRIO, 142
WDFY1, 142
CFI, 142
SMAP1, 142
HERC2, 142
ITPR2, 142
WNK1, 141
AGPS, 141
TNFSF10, 141
AARS, 141
HES2, 140
MARCH6, 140
HIVEP1, 140
ADGRL2, 139
GUCY1A2, 139
SMAD3, 139
MITF, 138
GMDS, 138
FOXO1, 138
CABLES1, 138
AOC3, 138
PALLD, 138
HNF4A, 137
DISC1, 137
ROBO1, 137
FNIP1, 137
CCDC34, 137
UNC5C, 137
CLASP1, 136
RBM33, 136
TMEM131, 136
CADPS2, 136
SNX13, 136
HAUS6, 135
ACOT12, 135
DCAF6, 135
PRRC2A, 134
CHKA, 134
APBB2, 133
WDR7, 133
FNDC3A, 133
LIPC, 133
LARP1B, 132
PLG, 131
CAMKMT, 131
ELOVL6, 131
PHF21A, 131
RPS6KC1, 131
HERC3, 131
RBM39, 131
EHHADH, 131
SLC41A2, 131
COL4A3BP, 131
TCF7L1, 130
SRGAP2, 130
NAV3, 130
KAT6A, 130
CACNA1D, 130
ANKRD28, 130
EXOC6, 129
EXOC2, 129
SPIRE1, 129
FGGY, 129
SASH1, 129
GRK5, 128
ARHGAP32, 128
GPR176, 128
PCDHGC5, 128
SNTB1, 128
ELP4, 128
PAPD4, 128
LMO7, 127
TGFBR3, 127
PSAP, 127
MAN1A2, 127
SMAD6, 126
TCF4, 126
NAALADL2, 126
CHD3, 126
HSP90AB1, 126
BRWD1, 125
COMMD10, 125
C3, 125
TESMIN, 124
FAM214A, 124
CTNNA1, 124
PHF14, 124
TTPA, 123
DHX15, 123
RELN, 123
DAPK1, 123
SYNE2, 123
ROCK1, 123
ATRX, 123
USP31, 123
NCOA7, 122
SBNO1, 122
PLEKHM3, 122
UBAC2, 122
FLI1, 122
XPR1, 121
RAPGEF1, 121
CAMK1D, 121
MKLN1, 121
SLC9A7, 121
DNAJC1, 121
WDFY3, 121
ASXL1, 121
ACADVL, 121
FNBP1, 120
ARHGAP42, 120
USP24, 120
PTPN1, 120
ATXN7, 120
CPEB4, 119
PCYT2, 118
CRADD, 118
ITGA1, 118
UBR2, 118
MCL1, 118
ITSN2, 118
RBM6, 118
DIAPH1, 118
FCHO2, 117
C6, 117
CCSER1, 117
KDM2A, 117
NUP155, 117
STOX2, 117
DOCK10, 117
FER, 117
ITIH1, 117
MB21D2, 117
RFFL, 116
CD47, 116
PCSK6, 116
CHCHD3, 115
RUFY3, 115
MBP, 115
SPRED1, 115
RETREG1, 115
WAPL, 115
DIP2B, 115
BICC1, 115
TWSG1, 114
MFHAS1, 114
MYO1E, 114
SLC6A11, 114
SEC16A, 114
CADM1, 114
SMARCA2, 114
COL5A2, 113
NBEA, 113
NSD1, 113
LONP2, 113
NF1, 113
RNF213, 113
SEC14L1, 113
GSK3B, 113
DOCK3, 113
CLIP1, 113
HDX, 112
AKAP7, 112
COL12A1, 112
PIK3R1, 112
KIDINS220, 112
MOB3B, 112
SLCO3A1, 112
HERC4, 112
RGL1, 112
PODN, 112
BMPR2, 112
PIK3C3, 112
NR5A2, 111
SPPL3, 111
ANKS1B, 111
ATG10, 111
RAI14, 111
ARHGAP6, 111
ST7L, 111
SNX30, 111
ABCA9, 111
ZMYND8, 111
MNAT1, 110
KMT2C, 110
MAP2K5, 110
GSTM4, 109
PUM2, 109
THADA, 109
CEACAM28, 109
MERTK, 109
MASP1, 109
ADCY9, 109
PHACTR2, 109
REV3L, 109
IPO11, 108
CNNM2, 108
OSBPL9, 108
DCAF5, 108
ST7, 108
PID1, 108
NAV2, 108
FMR1, 107
AMBRA1, 107
EPHA3, 107
ARHGEF3, 107
MSRA, 107
PTPRE, 106
STAG1, 106
TLK1, 106
FIGN, 106
TOP1, 106
N4BP2, 106
PCNX1, 106
GPR182, 106
A1CF, 106
ARID4B, 105
NCOR1, 105
NBEAL1, 105
PDSS2, 105
GLT1D1, 105
LRMDA, 104
ACER3, 104
SESN1, 104
TMTC2, 104
CTIF, 104
HHIP, 104
ANKRD44, 104
STAU2, 104
PPP1R12A, 104
DDX5, 104
TMEM164, 104
ANKRD12, 103
UBR3, 103
CLIC4, 103
PRRC2C, 103
CDK6, 103
SRPK2, 103
FAM13A, 102
BAZ2B, 102
PCM1, 102
HMBOX1, 102
