, 808
RPS10, 3
CNTRL, 3
DNASE2, 3
PCGF3, 3
CEP85L, 3
PABPC1, 3
HPS5, 3
BAHD1, 3
C15orf52, 3
ASS1, 3
DNAJC13, 3
ZNF644, 3
RAB18, 3
EXOC2, 3
RAB10, 3
NUCB2, 3
NRF1, 3
C6, 3
GNB1, 3
SSBP3, 3
NEK7, 3
XPOT, 3
LARGE1, 3
NEMP2, 3
AKR1A1, 3
GRIA4, 3
MTMR1, 3
SLC16A7, 3
CLN8, 3
ARIH2, 3
ADGRL3, 3
RTN3, 3
ANGPTL2, 3
RICTOR, 3
YEATS2, 3
FBXW7, 3
SLC39A14, 3
CYP2E1, 3
ZNF350, 3
STAT3, 3
TET2, 3
SFMBT2, 3
RAI1, 3
DMKN, 3
EPS8, 3
IL33, 3
A1CF, 3
LACTB2, 3
SH2B3, 3
TMEM104, 3
PAPD7, 3
PROX1, 3
ATP6V1F, 3
DHDDS, 3
HMGB1, 3
JAKMIP2, 3
RASL12, 3
DUSP16, 3
HM13, 3
CLMN, 3
RBM12, 3
GLUL, 3
TEAD1, 3
FTH1, 3
FOLR2, 3
MPDZ, 3
PTK2, 3
PRKCD, 3
YTHDF3, 3
MINDY1, 2
MAP2K3, 2
SMAD5, 2
UBE2S, 2
SYMPK, 2
BMPR2, 2
PSMC4, 2
HSPG2, 2
C4BPB, 2
HUWE1, 2
THRAP3, 2
TNRC6A, 2
SSB, 2
CWC22, 2
AHI1, 2
ATG2B, 2
GABPA, 2
KIAA0355, 2
QKI, 2
PCDHGC5, 2
ARHGAP25, 2
COX8A, 2
RAPH1, 2
RLIM, 2
CSRP1, 2
MAP3K6, 2
BID, 2
RPL31, 2
MFSD8, 2
PRICKLE2, 2
B2M, 2
SEC14L1, 2
STAG1, 2
NAPA, 2
ENTPD4, 2
PPA1, 2
PLXND1, 2
FABP1, 2
ZBTB46, 2
EEA1, 2
CUL7, 2
KLHL15, 2
ZFHX4, 2
TM4SF5, 2
COL28A1, 2
CD48, 2
WIPF1, 2
PLPPR1, 2
COL1A1, 2
ITPR2, 2
KIAA1551, 2
ZNF771, 2
IP6K1, 2
ZNF148, 2
ANKRD6, 2
RANBP3, 2
CBFA2T2, 2
ATP2C1, 2
DZIP3, 2
RNF4, 2
CCDC77, 2
ZNF496, 2
PSKH1, 2
PBXIP1, 2
BDH2, 2
MAP3K20, 2
5HT2B, 2
RMDN3, 2
CBX1, 2
TAOK3, 2
MACROD1, 2
ARL15, 2
ROR1, 2
FGG, 2
USP19, 2
ARIH1, 2
SLC5A3, 2
SPP2, 2
PLK2, 2
TGFBR3, 2
RMND5B, 2
ATF2, 2
CDC37, 2
ATG4B, 2
TNC, 2
GPLD1, 2
ATF4, 2
TSR2, 2
ZDHHC7, 2
STEAP2, 2
SULT1C4, 2
SERPINA3, 2
RALGPS2, 2
LUZP1, 2
EMILIN1, 2
RNF111, 2
MT-ND4, 2
EID1, 2
CHD8, 2
TXNL1, 2
SLC45A3, 2
RAB22A, 2
SNX10, 2
PLXNC1, 2
MOV10, 2
OAT, 2
DCUN1D2, 2
RBM8A, 2
MOCS2, 2
GK5, 2
HRH2, 2
CPSF2, 2
SERPINH1, 2
FAM172A, 2
POLG, 2
RPL18, 2
KBTBD12, 2
HSD11B1, 2
HYKK, 2
SERPINA6, 2
CSGALNACT2, 2
DDX17, 2
DDX10, 2
GRK4, 2
BCS1L, 2
CHD6, 2
RAD54L2, 2
ARMC1, 2
MEMO1, 2
ASH1L, 2
WIPI2, 2
SGK1, 2
CTSB, 2
CPS1, 2
PAFAH2, 2
PLEKHM3, 2
IST1, 2
PIK3AP1, 2
TJP2, 2
VPS37A, 2
BLMH, 2
FAM46A, 2
ASB7, 2
RASGRP3, 2
RASSF8, 2
RAB7A, 2
