miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped
cfa-mir-135b	17	3.852174	N
cfa-mir-136	3	0.679795	N
cfa-mir-137	2	0.453197	N
cfa-mir-138a	2	0.453197	N
cfa-mir-138b	0	0.000000	N
cfa-mir-139	1378	312.252724	N
cfa-mir-140	1612	365.276772	N
cfa-mir-141	0	0.000000	N
cfa-mir-142	2159	489.226148	N
cfa-mir-143	39327	8911.438964	N
cfa-mir-144	296	67.073154	N
cfa-mir-145	3528	799.439486	N
cfa-mir-1468	8	1.812788	N
cfa-mir-146a	2664	603.658387	N
cfa-mir-146b	2179	493.758118	N
cfa-mir-147	2	0.453197	N
cfa-mir-148a	1427799	323537.102784	N
cfa-mir-148b	1123	254.470108	N
cfa-mir-149	9	2.039386	N
cfa-mir-150	39	8.837341	N
cfa-mir-151	4320	978.905493	N
cfa-mir-152	741	167.909484	N
cfa-mir-153	48	10.876728	N
cfa-mir-155	912	206.657826	N
cfa-mir-15a	188	42.600517	N
cfa-mir-15b	65	14.728902	N
cfa-mir-16-1	1258	285.060905	N
cfa-mir-16-2	1237	280.302337	N
cfa-mir-17	618	140.037869	N
cfa-mir-181a-1	3530	799.892683	N
cfa-mir-181a-2	3518	797.173501	N
cfa-mir-181b-1	856	193.968311	N
cfa-mir-181b-2	905	205.071637	N
cfa-mir-181c	17	3.852174	N
cfa-mir-181d	78	17.674683	N
cfa-mir-182	71	16.088493	N
cfa-mir-183	16	3.625576	N
cfa-mir-1835	22	4.985167	N
cfa-mir-1836	135	30.590797	N
cfa-mir-1837-1	2	0.453197	N
cfa-mir-1837-2	7	1.586189	N
cfa-mir-1837-3	0	0.000000	N
cfa-mir-1838	2	0.453197	N
cfa-mir-1839	123	27.871615	N
cfa-mir-184	0	0.000000	N
cfa-mir-1840	2	0.453197	N
cfa-mir-1841	3	0.679795	N
cfa-mir-1842	8	1.812788	N
cfa-mir-1843	1	0.226598	N
cfa-mir-1844	0	0.000000	N
cfa-mir-185	471	106.727891	N
cfa-mir-186	7353	1666.178725	N
cfa-mir-187	2	0.453197	N
cfa-mir-188	9	2.039386	N
cfa-mir-18a	28	6.344758	N
cfa-mir-18b	1	0.226598	N
cfa-mir-190a	8	1.812788	N
cfa-mir-190b	33	7.477750	N
cfa-mir-191	14683	3327.145684	N
cfa-mir-192	80920	18336.350115	N
cfa-mir-193a	322	72.964715	N
cfa-mir-193b	385	87.240420	N
cfa-mir-194	51529	11676.393785	N
cfa-mir-195	720	163.150916	N
cfa-mir-196a-1	0	0.000000	N
cfa-mir-196a-2	0	0.000000	N
cfa-mir-196b	8	1.812788	N
cfa-mir-197	15	3.398977	N
cfa-mir-199-1	9609	2177.384926	N
cfa-mir-199-2	9515	2156.084668	N
cfa-mir-199-3	7013	1589.135237	N
cfa-mir-19a	120	27.191819	N
cfa-mir-19b-1	194	43.960108	N
cfa-mir-19b-2	208	47.132487	N
cfa-mir-200a	1165	263.987245	N
cfa-mir-200b	797	180.599000	N
cfa-mir-200c	10	2.265985	N
cfa-mir-202	0	0.000000	N
cfa-mir-203	1188	269.199011	N
cfa-mir-204	190	43.053714	N
cfa-mir-205	0	0.000000	N
cfa-mir-206	1	0.226598	N
cfa-mir-207	0	0.000000	N
cfa-mir-208a	0	0.000000	N
cfa-mir-208b	0	0.000000	N
cfa-mir-20a	1809	409.916675	N
cfa-mir-20b	9	2.039386	N
cfa-mir-21	120523	27310.330263	N
cfa-mir-210	30	6.797955	N
cfa-mir-211	0	0.000000	N
cfa-mir-2114	0	0.000000	N
cfa-mir-212	3	0.679795	N
cfa-mir-214	550	124.629172	N
cfa-mir-215	234	53.024048	N
cfa-mir-216a	0	0.000000	N
cfa-mir-216b	0	0.000000	N
cfa-mir-217	0	0.000000	N
cfa-mir-218-1	393	89.053208	N
cfa-mir-218-2	406	91.998988	N
cfa-mir-219-1	9	2.039386	N
cfa-mir-219-2	1	0.226598	N
cfa-mir-22	32946	7465.513975	N
cfa-mir-221	7626	1728.040113	N
cfa-mir-222	3751	849.970950	N
cfa-mir-223	168	38.068547	N
cfa-mir-224	23	5.211765	N
cfa-mir-2387	3	0.679795	N
cfa-mir-23a	535	121.230194	N
cfa-mir-23b	550	124.629172	N
cfa-mir-24-1	3014	682.967860	N
cfa-mir-24-2	3002	680.248678	N
cfa-mir-2483	0	0.000000	N
cfa-mir-25	3343	757.518765	N
cfa-mir-26a-1	68139	15440.194766	N
cfa-mir-26a-2	68217	15457.869448	N
cfa-mir-26b	58882	13342.572509	N
cfa-mir-27a	2906	658.495223	N
cfa-mir-27b	17253	3909.503813	N
cfa-mir-28	2248	509.393414	N
cfa-mir-299	3	0.679795	N
cfa-mir-29a	12860	2914.056630	N
cfa-mir-29b-1	1368	309.986739	N
cfa-mir-29b-2	1334	302.282391	N
cfa-mir-29c-1	104	23.566243	N
cfa-mir-29c-2	90	20.393864	N
