taglen,crossmapped,rmsk_Unknown,rmsk_Simple_repeat,p3_UTR,LINE,rmsk_DNA,srpRNA,snRNA,snoRNA,No_CDS,Intron,star,scRNA,LTR,tRNA,rmsk_Low_complexity,stemloop,SINE,rmsk_RNA,p5_UTR,rmsk_Other,unannotated,Coding_Exon,Unknown,mature,Satellite,precursor,rRNA
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
