miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped
cfa-mir-148b	145	246.730397	N
cfa-mir-149	2	3.403178	N
cfa-mir-150	20	34.031779	N
cfa-mir-151	15795	26876.597367	N
cfa-mir-152	29	49.346079	N
cfa-mir-153	0	0.000000	N
cfa-mir-155	44	74.869914	N
cfa-mir-15a	4	6.806356	N
cfa-mir-15b	7	11.911123	N
cfa-mir-16-1	13	22.120656	N
cfa-mir-16-2	20	34.031779	N
cfa-mir-17	3	5.104767	N
cfa-mir-181a-1	1618	2753.170911	N
cfa-mir-181a-2	1616	2749.767733	N
cfa-mir-181b-1	68	115.708048	N
cfa-mir-181b-2	72	122.514404	N
cfa-mir-181c	5	8.507945	N
cfa-mir-181d	2	3.403178	N
cfa-mir-182	23	39.136546	N
cfa-mir-183	28	47.644490	N
cfa-mir-1835	1	1.701589	N
cfa-mir-1836	23	39.136546	N
cfa-mir-1837-1	0	0.000000	N
cfa-mir-1837-2	0	0.000000	N
cfa-mir-1837-3	0	0.000000	N
cfa-mir-1838	1	1.701589	N
cfa-mir-1839	0	0.000000	N
cfa-mir-184	0	0.000000	N
cfa-mir-1840	2	3.403178	N
cfa-mir-1841	2	3.403178	N
cfa-mir-1842	0	0.000000	N
cfa-mir-1843	2	3.403178	N
cfa-mir-1844	8	13.612712	N
cfa-mir-185	20	34.031779	N
cfa-mir-186	43	73.168325	N
cfa-mir-187	0	0.000000	N
cfa-mir-188	0	0.000000	N
cfa-mir-18a	3	5.104767	N
cfa-mir-18b	0	0.000000	N
cfa-mir-190a	0	0.000000	N
cfa-mir-190b	0	0.000000	N
cfa-mir-191	497	845.689705	N
cfa-mir-192	3564	6064.462996	N
cfa-mir-193a	143	243.327219	N
cfa-mir-193b	114	193.981140	N
cfa-mir-194	417	709.562590	N
cfa-mir-195	53	90.184214	N
cfa-mir-196a-1	0	0.000000	N
cfa-mir-196a-2	0	0.000000	N
cfa-mir-196b	0	0.000000	N
cfa-mir-197	64	108.901692	N
cfa-mir-199-1	122	207.593851	N
cfa-mir-199-2	139	236.520863	N
cfa-mir-199-3	85	144.635060	N
cfa-mir-19a	0	0.000000	N
cfa-mir-19b-1	0	0.000000	N
cfa-mir-19b-2	1	1.701589	N
cfa-mir-200a	66	112.304870	N
cfa-mir-200b	44	74.869914	N
cfa-mir-200c	3	5.104767	N
cfa-mir-202	0	0.000000	N
cfa-mir-203	40	68.063558	N
cfa-mir-204	44	74.869914	N
cfa-mir-205	0	0.000000	N
cfa-mir-206	0	0.000000	N
cfa-mir-207	0	0.000000	N
cfa-mir-208a	0	0.000000	N
cfa-mir-208b	0	0.000000	N
cfa-mir-20a	16	27.225423	N
cfa-mir-20b	0	0.000000	N
cfa-mir-21	2098	3569.933604	N
cfa-mir-210	0	0.000000	N
cfa-mir-211	0	0.000000	N
