miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped
cfa-mir-486	2160	1307.201409	N
cfa-mir-487a	2	1.210372	N
cfa-mir-487b	1	0.605186	N
cfa-mir-488	0	0.000000	N
cfa-mir-489	0	0.000000	N
cfa-mir-490	0	0.000000	N
cfa-mir-491	5	3.025929	N
cfa-mir-493	4	2.420743	N
cfa-mir-494	1	0.605186	N
cfa-mir-495	4	2.420743	N
cfa-mir-496	0	0.000000	N
cfa-mir-497	273	165.215734	N
cfa-mir-499	282	170.662406	N
cfa-mir-500	282	170.662406	Y
cfa-mir-502	315	190.633539	Y
cfa-mir-503	23	13.919274	N
cfa-mir-504	15	9.077788	N
cfa-mir-505	784	474.465697	N
cfa-mir-506	2	1.210372	N
cfa-mir-507a	0	0.000000	N
cfa-mir-507b	0	0.000000	N
cfa-mir-508a	0	0.000000	N
cfa-mir-508b	0	0.000000	N
cfa-mir-514	0	0.000000	N
cfa-mir-532	1462	884.781694	N
cfa-mir-539	0	0.000000	N
cfa-mir-542	42	25.417805	N
cfa-mir-543	10	6.051858	N
cfa-mir-544	0	0.000000	N
cfa-mir-545	1	0.605186	N
cfa-mir-551a	21	12.708903	N
cfa-mir-551b	0	0.000000	N
cfa-mir-568	0	0.000000	N
cfa-mir-574	183	110.749008	N
cfa-mir-578	0	0.000000	N
cfa-mir-582	0	0.000000	N
cfa-mir-589	0	0.000000	N
cfa-mir-590	31	18.760761	N
cfa-mir-592	6	3.631115	N
cfa-mir-599	2	1.210372	N
cfa-mir-615	1	0.605186	N
cfa-mir-628	24	14.524460	N
cfa-mir-631	0	0.000000	N
cfa-mir-632	3	1.815558	N
cfa-mir-6516	28	16.945203	N
cfa-mir-652	94	56.887469	N
cfa-mir-6529	48	29.048920	N
cfa-mir-653	0	0.000000	N
cfa-mir-660	31	18.760761	N
cfa-mir-664	7	4.236301	N
cfa-mir-665	0	0.000000	N
cfa-mir-671	17	10.288159	N
cfa-mir-676	85	51.440796	N
cfa-mir-7-1	290	175.503893	N
cfa-mir-7-2	263	159.163875	N
cfa-mir-7-3	277	167.636477	N
cfa-mir-708	163	98.645292	N
cfa-mir-718	0	0.000000	N
cfa-mir-7180	8	4.841487	N
cfa-mir-758	0	0.000000	N
cfa-mir-759	0	0.000000	N
cfa-mir-761	0	0.000000	N
cfa-mir-764	0	0.000000	N
cfa-mir-769	21	12.708903	N
cfa-mir-802	39	23.602248	N
cfa-mir-872	0	0.000000	N
cfa-mir-874	65	39.337079	N
cfa-mir-875	0	0.000000	N
