miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped
cfa-mir-340	329	553.776961	N
cfa-mir-342	87	146.439500	N
cfa-mir-345	1	1.683213	N
cfa-mir-346	0	0.000000	N
cfa-mir-34a	31	52.179592	N
cfa-mir-34b	0	0.000000	N
cfa-mir-34c	0	0.000000	N
cfa-mir-350	13	21.881764	N
cfa-mir-361	325	547.044110	N
cfa-mir-362	107	180.103753	N
cfa-mir-363	33	55.546017	N
cfa-mir-365-1	629	1058.740755	N
cfa-mir-365-2	545	917.350893	N
cfa-mir-367	0	0.000000	N
cfa-mir-369	0	0.000000	N
cfa-mir-370	0	0.000000	N
cfa-mir-371	2	3.366425	N
cfa-mir-374a	585	984.679398	N
cfa-mir-374b	570	959.431209	N
cfa-mir-375	2137	3597.025427	N
cfa-mir-376a-1	0	0.000000	N
cfa-mir-376a-2	0	0.000000	N
cfa-mir-376a-3	0	0.000000	N
cfa-mir-376b	0	0.000000	N
cfa-mir-376c	1	1.683213	N
cfa-mir-377	0	0.000000	N
cfa-mir-378	5544	9331.730915	N
cfa-mir-379	4	6.732851	N
cfa-mir-380	0	0.000000	N
cfa-mir-381	11	18.515339	N
cfa-mir-382	0	0.000000	N
cfa-mir-383	0	0.000000	N
cfa-mir-384	0	0.000000	N
cfa-mir-3958	0	0.000000	N
cfa-mir-409	0	0.000000	N
cfa-mir-410	0	0.000000	N
cfa-mir-411	6	10.099276	N
cfa-mir-421	11	18.515339	N
cfa-mir-423a	1057	1779.155768	N
cfa-mir-424	32	53.862805	N
cfa-mir-425	153	257.531535	N
cfa-mir-429	19	31.981040	N
cfa-mir-432	0	0.000000	N
cfa-mir-433	1	1.683213	N
cfa-mir-448	0	0.000000	N
cfa-mir-449a	0	0.000000	N
cfa-mir-449b	0	0.000000	N
cfa-mir-450a	38	63.962081	N
cfa-mir-450b	57	95.943121	N
cfa-mir-451	3850	6480.368691	N
cfa-mir-452	21	35.347466	N
cfa-mir-454	4	6.732851	N
cfa-mir-455	669	1126.069261	N
cfa-mir-483	103	173.370903	N
cfa-mir-485	0	0.000000	N
cfa-mir-486	199	334.959317	N
cfa-mir-487a	0	0.000000	N
cfa-mir-487b	1	1.683213	N
cfa-mir-488	0	0.000000	N
cfa-mir-489	0	0.000000	N
cfa-mir-490	0	0.000000	N
cfa-mir-491	3	5.049638	N
cfa-mir-493	1	1.683213	N
cfa-mir-494	0	0.000000	N
cfa-mir-495	3	5.049638	N
