, 2317269
FGB, 754
MLLT10, 754
PCYT2, 752
FBXO21, 750
A1CF, 749
PITPNB, 749
PODN, 747
ALB, 745
KIAA0922, 743
LARP1B, 742
ACOX2, 742
C8A, 740
SETD2, 738
SASH1, 728
PDE1A, 728
ZEB1, 727
ALDH6A1, 725
ALDH5A1, 720
MAP3K20, 719
ARHGEF12, 718
MDR1, 715
HS3ST3A1, 709
CHD1L, 709
NAALADL2, 705
MACF1, 700
PARD3, 699
TESMIN, 698
CERS6, 697
CRADD, 696
ITIH1, 695
TPK1, 690
ADGRL2, 688
FTO, 688
SLCO2B1, 688
CACNA1C, 687
HMGCLL1, 683
C16orf72, 681
CFI, 679
PSD3, 677
MAGI2, 674
PAPOLA, 671
TRAPPC9, 670
VPS13A, 670
MYCBP2, 666
AFDN, 666
GSTM4, 665
C5, 664
SKI, 661
GGCX, 659
ATP13A3, 659
UBE2H, 658
TBC1D5, 658
PLCH2, 654
LDLRAD4, 654
TSPAN12, 654
AUH, 653
LMAN2, 652
NIT2, 651
SETBP1, 650
SNX29, 649
SPIDR, 649
CLASP1, 648
GHR, 648
EEF2, 648
ABHD15, 647
ROBO1, 645
CALR, 644
KLF12, 639
RELN, 638
TTC7B, 636
UVRAG, 633
MED27, 631
NOL10, 630
ASXL1, 630
HNF4A, 629
GUCY1A2, 625
MAP2K5, 625
ACACB, 624
CCDC34, 621
TXNDC11, 621
FCHSD2, 617
MCTP1, 617
MAN1A1, 616
FKBP5, 616
RANBP3L, 616
NHLRC2, 614
FSD1L, 614
CBLB, 613
KANSL1, 613
ACTN4, 613
MYO5B, 611
CPEB4, 611
PHKB, 611
MYLK, 611
PROS1, 609
AKT3, 606
LPGAT1, 603
STK3, 602
FOXP2, 602
BRWD1, 601
LGALS8, 600
AARS, 599
EHHADH, 599
PARD3B, 595
CCSER1, 594
RBM33, 593
RXRA, 591
HNRNPD, 591
ABCA8, 590
BMPR2, 590
LMBR1, 589
PRIMA1, 588
PPM1H, 585
PHIP, 580
MB21D2, 579
RARB, 579
ATXN2, 577
EPB41L5, 576
RBM6, 574
RPTOR, 571
FUS, 571
LIFR, 569
SMAD6, 568
TCF7L1, 566
ELL2, 566
TMEM131, 566
ANKS1A, 565
KIAA1328, 563
ACADL, 562
CREB3L2, 562
SLC7A2, 561
MAPK14, 558
CKAP5, 558
CD28, 557
WWC1, 556
NDST1, 556
MEF2A, 556
WDFY4, 555
C4BPA, 555
FNIP1, 555
PDLIM5, 551
ATG2B, 551
DLST, 551
