, 2793301
ANKRD28, 157
CDKAL1, 157
SETD2, 156
PITPNB, 156
PODN, 155
FTO, 154
KDM6A, 154
ARL15, 153
LMO7, 153
FOXP2, 153
NAV2, 153
NCEH1, 153
NRP1, 153
HS3ST3A1, 153
PAPD4, 152
ALDH8A1, 152
RBM33, 152
LMAN2, 152
CPB2, 152
CFI, 151
SLC6A11, 151
AGFG1, 151
ACTN4, 150
GCLC, 149
NR1H4, 149
ZEB1, 149
AUH, 149
ZFPM2, 149
HGF, 149
MOXD1, 148
TBC1D5, 148
KANSL1, 148
SMARCA2, 148
CCSER1, 148
CDO1, 147
QSOX1, 147
DCAF6, 146
HHIP, 146
AP3B1, 146
ABCA8, 146
FSD1L, 145
TTC7B, 145
CMTM8, 145
STK3, 145
EP300, 145
TPK1, 145
IL6ST, 144
PSD3, 144
ASPH, 143
ABLIM3, 143
ACOX2, 143
MAOB, 142
RBM39, 142
UGP2, 142
USP34, 142
CTIF, 142
FIGN, 142
PARD3B, 141
CCDC34, 141
CPEB4, 140
ST7, 139
CDC42BPB, 139
CYP3A12, 138
LARP1B, 138
CALD1, 138
FGGY, 137
PAN3, 137
C3, 136
VTI1A, 136
SOCS2, 136
HGD, 136
SH3PXD2B, 135
NCOR1, 135
PPP6R3, 135
PYROXD2, 134
GOLGA4, 134
C8A, 134
VPS13A, 134
CERS6, 134
ATRN, 133
PDE1A, 133
FKBP5, 132
HAUS6, 131
ALDH5A1, 131
TRPM7, 131
AOC3, 131
RELN, 130
MCTP1, 129
ASXL1, 129
WDFY3, 128
ITPR2, 128
RARB, 128
CRADD, 128
SLC16A7, 128
KIAA1328, 128
PCNX1, 127
BMPR2, 127
IREB2, 127
MAP2K5, 127
NOTCH2, 127
ADGRL2, 127
ANTXR2, 126
SMAD3, 126
NR3C2, 126
MYO1D, 126
MTUS1, 126
AGAP2, 125
ANO1, 125
COL4A2, 124
HNRNPD, 124
MEF2A, 124
SYNPO2, 124
CADPS2, 124
